'Simulation','Policy','nPublic','nPrivate','nCar','PatientProb','nPatient','nPublicSaved','nPrivateSaved','nCarSaved','nTotalSaved','nDead','nAlive','PublicCost','PrivateCost','TotalCost'
'Simulation 27',1,4,1,0,0.6,3081,196,61,0,257,2746,78,20000,25900,45900
'Simulation 28',1,4,1,0,0.6,2954,194,45,0,239,2645,70,20000,25750,45750
'Simulation 29',1,4,1,0,0.6,3072,182,43,0,225,2783,64,20000,25550,45550
'Simulation 30',1,4,1,0,0.6,2889,207,48,0,255,2560,74,20000,25000,45000
'Simulation 31',1,4,1,0,0.6,3026,185,41,0,226,2733,67,20000,25250,45250
'Simulation 32',1,4,1,0,0.6,3010,168,48,0,216,2729,65,20000,24850,44850
'Simulation 33',1,4,1,0,0.6,2967,184,52,0,236,2673,58,20000,24950,44950
'Simulation 34',1,4,1,0,0.6,2993,204,39,0,243,2691,59,20000,25150,45150
'Simulation 35',1,4,1,0,0.6,3019,221,55,0,276,2676,67,20000,26450,46450
'Simulation 36',1,4,1,0,0.6,3024,196,50,0,246,2712,66,20000,25900,45900
'Simulation 37',1,4,1,0,0.6,2989,221,51,0,272,2650,67,20000,25100,45100
'Simulation 38',1,4,1,0,0.6,2967,218,48,0,266,2631,70,20000,25400,45400
'Simulation 39',1,4,1,0,0.6,3053,197,51,0,248,2738,67,20000,26100,46100
'Simulation 40',1,4,1,0,0.6,2987,191,48,0,239,2690,58,20000,24900,44900
'Simulation 41',1,4,1,0,0.6,3002,196,42,0,238,2692,72,20000,26300,46300
'Simulation 42',1,4,1,0,0.6,3037,231,60,0,291,2687,59,20000,25850,45850
'Simulation 43',1,4,1,0,0.6,3005,187,61,0,248,2697,60,20000,26350,46350
'Simulation 44',1,4,1,0,0.6,2952,202,44,0,246,2648,58,20000,24450,44450
'Simulation 45',1,4,1,0,0.6,3021,164,40,0,204,2754,63,20000,24650,44650
'Simulation 46',1,4,1,0,0.6,3054,175,50,0,225,2763,66,20000,25650,45650
'Simulation 47',1,4,1,0,0.6,2967,218,55,0,273,2631,63,20000,25450,45450
'Simulation 48',1,4,1,0,0.6,2990,188,56,0,244,2689,57,20000,26400,46400
'Simulation 49',1,4,1,0,0.6,2945,230,53,0,283,2596,66,20000,25050,45050
'Simulation 50',1,4,1,0,0.6,2981,195,52,0,247,2676,58,20000,25500,45500
'AveragedSim',1,4.0,1.0,0.0,0.6,2997.76,197.4,50.28,0.0,247.68,2685.48,64.6,20000.0,25508.0,45508.0
'Simulation 51',1,4,1,0,0.65,3305,183,49,0,232,3004,69,20000,26700,46700
'Simulation 52',1,4,1,0,0.65,3273,173,36,0,209,2991,73,20000,26350,46350
'Simulation 53',1,4,1,0,0.65,3245,173,40,0,213,2960,72,20000,26950,46950
'Simulation 54',1,4,1,0,0.65,3211,222,33,0,255,2892,64,20000,25900,45900
'Simulation 55',1,4,1,0,0.65,3259,225,53,0,278,2911,70,20000,26750,46750
'Simulation 56',1,4,1,0,0.65,3263,163,38,0,201,2994,68,20000,27450,47450
'Simulation 57',1,4,1,0,0.65,3204,163,35,0,198,2928,78,20000,27350,47350
'Simulation 58',1,4,1,0,0.65,3240,162,49,0,211,2958,71,20000,27150,47150
'Simulation 59',1,4,1,0,0.65,3239,204,42,0,246,2927,66,20000,26950,46950
'Simulation 60',1,4,1,0,0.65,3254,185,47,0,232,2949,73,20000,26400,46400
'Simulation 61',1,4,1,0,0.65,3234,147,38,0,185,2991,58,20000,27450,47450
'Simulation 62',1,4,1,0,0.65,3294,185,52,0,237,2993,64,20000,27450,47450
'Simulation 63',1,4,1,0,0.65,3297,193,36,0,229,2999,69,20000,28250,48250
'Simulation 64',1,4,1,0,0.65,3300,182,49,0,231,2996,73,20000,27200,47200
'Simulation 65',1,4,1,0,0.65,3208,220,49,0,269,2872,67,20000,27400,47400
'Simulation 66',1,4,1,0,0.65,3218,199,44,0,243,2914,61,20000,27600,47600
'Simulation 67',1,4,1,0,0.65,3236,197,49,0,246,2921,69,20000,26650,46650
'Simulation 68',1,4,1,0,0.65,3255,199,59,0,258,2925,72,20000,25600,45600
'Simulation 69',1,4,1,0,0.65,3292,165,52,0,217,3005,70,20000,27250,47250
'Simulation 70',1,4,1,0,0.65,3245,171,34,0,205,2970,70,20000,25550,45550
'Simulation 71',1,4,1,0,0.65,3205,190,44,0,234,2893,78,20000,27300,47300
'Simulation 72',1,4,1,0,0.65,3262,180,42,0,222,2970,70,20000,27450,47450
'Simulation 73',1,4,1,0,0.65,3313,172,39,0,211,3023,79,20000,27800,47800
'Simulation 74',1,4,1,0,0.65,3245,173,40,0,213,2960,72,20000,26950,46950
'Simulation 75',1,4,1,0,0.65,3189,199,44,0,243,2877,69,20000,26300,46300
'AveragedSim',1,4.0,1.0,0.0,0.65,3251.44,185.0,43.72,0.0,228.72,2952.92,69.8,20000.0,26966.0,46966.0
'Simulation 76',1,4,1,0,0.7,3480,175,42,0,217,3192,71,20000,28900,48900
'Simulation 77',1,4,1,0,0.7,3514,199,43,0,242,3191,81,20000,27150,47150
'Simulation 78',1,4,1,0,0.7,3476,145,41,0,186,3214,76,20000,27950,47950
'Simulation 79',1,4,1,0,0.7,3454,190,48,0,238,3142,74,20000,27750,47750
'Simulation 80',1,4,1,0,0.7,3484,186,34,0,220,3193,71,20000,28550,48550
'Simulation 81',1,4,1,0,0.7,3492,174,33,0,207,3194,91,20000,28000,48000
'Simulation 82',1,4,1,0,0.7,3404,154,45,0,199,3135,70,20000,27250,47250
'Simulation 83',1,4,1,0,0.7,3493,144,26,0,170,3252,71,20000,27650,47650
'Simulation 84',1,4,1,0,0.7,3526,166,38,0,204,3244,78,20000,28900,48900
'Simulation 85',1,4,1,0,0.7,3458,200,34,0,234,3152,72,20000,27750,47750
'Simulation 86',1,4,1,0,0.7,3468,169,47,0,216,3183,69,20000,26650,46650
'Simulation 87',1,4,1,0,0.7,3485,173,47,0,220,3194,71,20000,28200,48200
'Simulation 88',1,4,1,0,0.7,3495,143,33,0,176,3242,77,20000,27550,47550
'Simulation 89',1,4,1,0,0.7,3548,154,35,0,189,3286,73,20000,28150,48150
'Simulation 90',1,4,1,0,0.7,3523,168,37,0,205,3236,82,20000,28750,48750
'Simulation 91',1,4,1,0,0.7,3498,197,45,0,242,3188,68,20000,27650,47650
'Simulation 92',1,4,1,0,0.7,3510,158,28,0,186,3247,77,20000,27700,47700
'Simulation 93',1,4,1,0,0.7,3474,172,47,0,219,3175,80,20000,28650,48650
'Simulation 94',1,4,1,0,0.7,3509,180,50,0,230,3203,76,20000,27100,47100
'Simulation 95',1,4,1,0,0.7,3467,195,41,0,236,3155,76,20000,28650,48650
'Simulation 96',1,4,1,0,0.7,3550,157,33,0,190,3287,73,20000,27750,47750
'Simulation 97',1,4,1,0,0.7,3459,158,37,0,195,3194,70,20000,27900,47900
'Simulation 98',1,4,1,0,0.7,3469,146,34,0,180,3214,75,20000,27000,47000
'Simulation 99',1,4,1,0,0.7,3518,158,45,0,203,3243,72,20000,26050,46050
'Simulation 100',1,4,1,0,0.7,3509,165,41,0,206,3227,76,20000,27450,47450
'AveragedSim',1,4.0,1.0,0.0,0.7,3490.52,169.04,39.36,0.0,208.4,3207.32,74.8,20000.0,27802.0,47802.0
'Simulation 101',1,4,1,0,0.75,3723,170,24,0,194,3448,81,20000,28700,48700
'Simulation 102',1,4,1,0,0.75,3734,150,42,0,192,3462,80,20000,29750,49750
'Simulation 103',1,4,1,0,0.75,3739,169,34,0,203,3453,83,20000,28750,48750
'Simulation 104',1,4,1,0,0.75,3751,177,39,0,216,3459,76,20000,28150,48150
'Simulation 105',1,4,1,0,0.75,3788,145,38,0,183,3530,75,20000,29350,49350
'Simulation 106',1,4,1,0,0.75,3752,134,32,0,166,3506,80,20000,29750,49750
'Simulation 107',1,4,1,0,0.75,3802,186,37,0,223,3493,86,20000,29450,49450
'Simulation 108',1,4,1,0,0.75,3710,159,31,0,190,3434,86,20000,28250,48250
'Simulation 109',1,4,1,0,0.75,3781,146,31,0,177,3518,86,20000,27300,47300
'Simulation 110',1,4,1,0,0.75,3764,178,43,0,221,3463,80,20000,29950,49950
'Simulation 111',1,4,1,0,0.75,3735,177,39,0,216,3433,86,20000,29000,49000
'Simulation 112',1,4,1,0,0.75,3790,152,43,0,195,3509,86,20000,28850,48850
'Simulation 113',1,4,1,0,0.75,3783,152,29,0,181,3522,80,20000,28950,48950
'Simulation 114',1,4,1,0,0.75,3753,165,45,0,210,3464,79,20000,28850,48850
'Simulation 115',1,4,1,0,0.75,3743,179,33,0,212,3452,79,20000,29250,49250
'Simulation 116',1,4,1,0,0.75,3762,213,47,0,260,3421,81,20000,29300,49300
'Simulation 117',1,4,1,0,0.75,3740,140,45,0,185,3471,84,20000,29800,49800
'Simulation 118',1,4,1,0,0.75,3761,163,32,0,195,3484,82,20000,28600,48600
'Simulation 119',1,4,1,0,0.75,3765,191,35,0,226,3453,86,20000,29300,49300
'Simulation 120',1,4,1,0,0.75,3757,156,48,0,204,3470,83,20000,29300,49300
'Simulation 121',1,4,1,0,0.75,3757,155,42,0,197,3471,89,20000,28850,48850
'Simulation 122',1,4,1,0,0.75,3704,139,32,0,171,3451,82,20000,28850,48850
'Simulation 123',1,4,1,0,0.75,3789,162,45,0,207,3506,76,20000,28000,48000
'Simulation 124',1,4,1,0,0.75,3764,184,44,0,228,3453,83,20000,29300,49300
'Simulation 125',1,4,1,0,0.75,3723,170,24,0,194,3448,81,20000,28700,48700
'AveragedSim',1,4.0,1.0,0.0,0.75,3754.8,164.48,37.36,0.0,201.84,3470.96,82.0,20000.0,28972.0,48972.0
