'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 291',2,3,0,0,0.5,5023,253,0,0,4720,50,30000,0,30000
'Simulation 292',2,3,0,0,0.5,5065,212,0,0,4790,63,30000,0,30000
'Simulation 293',2,3,0,0,0.5,4992,250,0,0,4685,57,30000,0,30000
'Simulation 294',2,3,0,0,0.5,5033,258,0,0,4713,62,30000,0,30000
'Simulation 295',2,3,0,0,0.5,5018,219,0,0,4737,62,30000,0,30000
'Simulation 296',2,3,0,0,0.5,5073,247,0,0,4776,50,30000,0,30000
'Simulation 297',2,3,0,0,0.5,5044,246,0,0,4742,56,30000,0,30000
'Simulation 298',2,3,0,0,0.5,5070,203,0,0,4812,55,30000,0,30000
'Simulation 299',2,3,0,0,0.5,5014,227,0,0,4733,54,30000,0,30000
'Simulation 300',2,3,0,0,0.5,4900,202,0,0,4643,55,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.5,5018.0,239.45,0.0,0.0,4721.9,56.65,30000.0,0.0,30000.0
'Simulation 301',2,4,0,0,0.15,1486,1134,0,0,343,9,40000,0,40000
'Simulation 302',2,4,0,0,0.15,1537,1132,0,0,396,9,40000,0,40000
'Simulation 303',2,4,0,0,0.15,1528,1261,0,0,260,7,40000,0,40000
'Simulation 304',2,4,0,0,0.15,1555,1165,0,0,382,8,40000,0,40000
'Simulation 305',2,4,0,0,0.15,1455,1329,0,0,114,12,40000,0,40000
'Simulation 306',2,4,0,0,0.15,1509,1255,0,0,244,10,40000,0,40000
'Simulation 307',2,4,0,0,0.15,1505,1243,0,0,241,21,40000,0,40000
'Simulation 308',2,4,0,0,0.15,1514,1265,0,0,235,14,40000,0,40000
'Simulation 309',2,4,0,0,0.15,1478,1245,0,0,221,12,40000,0,40000
'Simulation 310',2,4,0,0,0.15,1491,1176,0,0,311,4,40000,0,40000
'Simulation 311',2,4,0,0,0.15,1418,1253,0,0,152,13,40000,0,40000
'Simulation 312',2,4,0,0,0.15,1499,1317,0,0,169,13,40000,0,40000
'Simulation 313',2,4,0,0,0.15,1498,1346,0,0,138,14,40000,0,40000
'Simulation 314',2,4,0,0,0.15,1473,1265,0,0,186,22,40000,0,40000
'Simulation 315',2,4,0,0,0.15,1424,1177,0,0,242,5,40000,0,40000
'Simulation 316',2,4,0,0,0.15,1572,1135,0,0,428,9,40000,0,40000
'Simulation 317',2,4,0,0,0.15,1518,1283,0,0,226,9,40000,0,40000
'Simulation 318',2,4,0,0,0.15,1496,1276,0,0,205,15,40000,0,40000
'Simulation 319',2,4,0,0,0.15,1548,1181,0,0,349,18,40000,0,40000
'Simulation 320',2,4,0,0,0.15,1546,1218,0,0,318,10,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.15,1502.5,1232.8,0.0,0.0,258.0,11.7,40000.0,0.0,40000.0
'Simulation 321',2,4,0,0,0.2,2055,871,0,0,1163,21,40000,0,40000
'Simulation 322',2,4,0,0,0.2,1987,841,0,0,1129,17,40000,0,40000
'Simulation 323',2,4,0,0,0.2,2005,1005,0,0,984,16,40000,0,40000
'Simulation 324',2,4,0,0,0.2,2057,856,0,0,1171,30,40000,0,40000
'Simulation 325',2,4,0,0,0.2,1985,926,0,0,1033,26,40000,0,40000
'Simulation 326',2,4,0,0,0.2,1996,992,0,0,982,22,40000,0,40000
'Simulation 327',2,4,0,0,0.2,2032,849,0,0,1166,17,40000,0,40000
'Simulation 328',2,4,0,0,0.2,2025,876,0,0,1129,20,40000,0,40000
'Simulation 329',2,4,0,0,0.2,1967,951,0,0,1000,16,40000,0,40000
'Simulation 330',2,4,0,0,0.2,1962,869,0,0,1074,19,40000,0,40000
'Simulation 331',2,4,0,0,0.2,1974,934,0,0,1016,24,40000,0,40000
'Simulation 332',2,4,0,0,0.2,1971,929,0,0,1021,21,40000,0,40000
'Simulation 333',2,4,0,0,0.2,2001,898,0,0,1082,21,40000,0,40000
'Simulation 334',2,4,0,0,0.2,2018,916,0,0,1084,18,40000,0,40000
'Simulation 335',2,4,0,0,0.2,1979,890,0,0,1076,13,40000,0,40000
'Simulation 336',2,4,0,0,0.2,1979,906,0,0,1054,19,40000,0,40000
'Simulation 337',2,4,0,0,0.2,1958,825,0,0,1114,19,40000,0,40000
'Simulation 338',2,4,0,0,0.2,2013,901,0,0,1090,22,40000,0,40000
'Simulation 339',2,4,0,0,0.2,1994,1024,0,0,952,18,40000,0,40000
'Simulation 340',2,4,0,0,0.2,2060,925,0,0,1120,15,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.2,2000.9,909.2,0.0,0.0,1072.0,19.7,40000.0,0.0,40000.0
'Simulation 341',2,4,0,0,0.5,4953,369,0,0,4523,61,40000,0,40000
'Simulation 342',2,4,0,0,0.5,5089,364,0,0,4670,55,40000,0,40000
'Simulation 343',2,4,0,0,0.5,5078,334,0,0,4695,49,40000,0,40000
'Simulation 344',2,4,0,0,0.5,4994,414,0,0,4534,46,40000,0,40000
'Simulation 345',2,4,0,0,0.5,5012,358,0,0,4594,60,40000,0,40000
'Simulation 346',2,4,0,0,0.5,4966,369,0,0,4540,57,40000,0,40000
'Simulation 347',2,4,0,0,0.5,4947,373,0,0,4508,66,40000,0,40000
'Simulation 348',2,4,0,0,0.5,5057,393,0,0,4603,61,40000,0,40000
'Simulation 349',2,4,0,0,0.5,4990,382,0,0,4559,49,40000,0,40000
'Simulation 350',2,4,0,0,0.5,4974,392,0,0,4537,45,40000,0,40000
'Simulation 351',2,4,0,0,0.5,5033,358,0,0,4616,59,40000,0,40000
'Simulation 352',2,4,0,0,0.5,4955,444,0,0,4445,66,40000,0,40000
'Simulation 353',2,4,0,0,0.5,5089,353,0,0,4673,63,40000,0,40000
'Simulation 354',2,4,0,0,0.5,5105,372,0,0,4677,56,40000,0,40000
'Simulation 355',2,4,0,0,0.5,4983,358,0,0,4578,47,40000,0,40000
'Simulation 356',2,4,0,0,0.5,5025,344,0,0,4629,52,40000,0,40000
'Simulation 357',2,4,0,0,0.5,5079,409,0,0,4614,56,40000,0,40000
'Simulation 358',2,4,0,0,0.5,5078,370,0,0,4657,51,40000,0,40000
'Simulation 359',2,4,0,0,0.5,5048,371,0,0,4628,49,40000,0,40000
'Simulation 360',2,4,0,0,0.5,5064,420,0,0,4588,56,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.5,5025.95,377.35,0.0,0.0,4593.4,55.2,40000.0,0.0,40000.0
'Simulation 361',2,5,0,0,0.15,1540,1530,0,0,8,2,50000,0,50000
'Simulation 362',2,5,0,0,0.15,1496,1481,0,0,14,1,50000,0,50000
'Simulation 363',2,5,0,0,0.15,1504,1495,0,0,5,4,50000,0,50000
'Simulation 364',2,5,0,0,0.15,1499,1491,0,0,0,8,50000,0,50000
'Simulation 365',2,5,0,0,0.15,1468,1451,0,0,15,2,50000,0,50000
'Simulation 366',2,5,0,0,0.15,1436,1425,0,0,5,6,50000,0,50000
'Simulation 367',2,5,0,0,0.15,1468,1464,0,0,1,3,50000,0,50000
'Simulation 368',2,5,0,0,0.15,1436,1424,0,0,7,5,50000,0,50000
'Simulation 369',2,5,0,0,0.15,1568,1502,0,0,64,2,50000,0,50000
'Simulation 370',2,5,0,0,0.15,1531,1524,0,0,4,3,50000,0,50000
'Simulation 371',2,5,0,0,0.15,1552,1531,0,0,15,6,50000,0,50000
'Simulation 372',2,5,0,0,0.15,1492,1480,0,0,6,6,50000,0,50000
'Simulation 373',2,5,0,0,0.15,1492,1482,0,0,7,3,50000,0,50000
'Simulation 374',2,5,0,0,0.15,1471,1457,0,0,5,9,50000,0,50000
'Simulation 375',2,5,0,0,0.15,1490,1486,0,0,1,3,50000,0,50000
'Simulation 376',2,5,0,0,0.15,1496,1466,0,0,21,9,50000,0,50000
'Simulation 377',2,5,0,0,0.15,1540,1535,0,0,0,5,50000,0,50000
'Simulation 378',2,5,0,0,0.15,1533,1528,0,0,1,4,50000,0,50000
'Simulation 379',2,5,0,0,0.15,1489,1471,0,0,12,6,50000,0,50000
'Simulation 380',2,5,0,0,0.15,1468,1454,0,0,7,7,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.15,1498.45,1483.85,0.0,0.0,9.9,4.7,50000.0,0.0,50000.0
'Simulation 381',2,5,0,0,0.2,2009,1412,0,0,579,18,50000,0,50000
'Simulation 382',2,5,0,0,0.2,1975,1293,0,0,661,21,50000,0,50000
'Simulation 383',2,5,0,0,0.2,2017,1441,0,0,548,28,50000,0,50000
'Simulation 384',2,5,0,0,0.2,1957,1533,0,0,409,15,50000,0,50000
'Simulation 385',2,5,0,0,0.2,1969,1495,0,0,451,23,50000,0,50000
'Simulation 386',2,5,0,0,0.2,2021,1500,0,0,501,20,50000,0,50000
'Simulation 387',2,5,0,0,0.2,2011,1346,0,0,648,17,50000,0,50000
'Simulation 388',2,5,0,0,0.2,2018,1352,0,0,644,22,50000,0,50000
'Simulation 389',2,5,0,0,0.2,1991,1514,0,0,461,16,50000,0,50000
'Simulation 390',2,5,0,0,0.2,2045,1500,0,0,526,19,50000,0,50000
'Simulation 391',2,5,0,0,0.2,1954,1531,0,0,412,11,50000,0,50000
'Simulation 392',2,5,0,0,0.2,1973,1539,0,0,415,19,50000,0,50000
'Simulation 393',2,5,0,0,0.2,1972,1562,0,0,397,13,50000,0,50000
'Simulation 394',2,5,0,0,0.2,2058,1512,0,0,532,14,50000,0,50000
'Simulation 395',2,5,0,0,0.2,2045,1486,0,0,532,27,50000,0,50000
'Simulation 396',2,5,0,0,0.2,2041,1402,0,0,612,27,50000,0,50000
'Simulation 397',2,5,0,0,0.2,1929,1538,0,0,378,13,50000,0,50000
'Simulation 398',2,5,0,0,0.2,1979,1363,0,0,602,14,50000,0,50000
'Simulation 399',2,5,0,0,0.2,2005,1394,0,0,593,18,50000,0,50000
'Simulation 400',2,5,0,0,0.2,1936,1505,0,0,422,9,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.2,1995.25,1460.9,0.0,0.0,516.15,18.2,50000.0,0.0,50000.0
'Simulation 401',2,5,0,0,0.5,5029,485,0,0,4479,65,50000,0,50000
'Simulation 402',2,5,0,0,0.5,5009,531,0,0,4412,66,50000,0,50000
'Simulation 403',2,5,0,0,0.5,5071,513,0,0,4497,61,50000,0,50000
'Simulation 404',2,5,0,0,0.5,5034,541,0,0,4439,54,50000,0,50000
'Simulation 405',2,5,0,0,0.5,5034,532,0,0,4446,56,50000,0,50000
'Simulation 406',2,5,0,0,0.5,5013,537,0,0,4423,53,50000,0,50000
'Simulation 407',2,5,0,0,0.5,5019,674,0,0,4295,50,50000,0,50000
'Simulation 408',2,5,0,0,0.5,4931,596,0,0,4288,47,50000,0,50000
'Simulation 409',2,5,0,0,0.5,5002,600,0,0,4353,49,50000,0,50000
'Simulation 410',2,5,0,0,0.5,4935,556,0,0,4324,55,50000,0,50000
'Simulation 411',2,5,0,0,0.5,5029,536,0,0,4449,44,50000,0,50000
'Simulation 412',2,5,0,0,0.5,5016,574,0,0,4387,55,50000,0,50000
'Simulation 413',2,5,0,0,0.5,4992,474,0,0,4472,46,50000,0,50000
'Simulation 414',2,5,0,0,0.5,4963,540,0,0,4368,55,50000,0,50000
'Simulation 415',2,5,0,0,0.5,5038,537,0,0,4460,41,50000,0,50000
'Simulation 416',2,5,0,0,0.5,4974,481,0,0,4439,54,50000,0,50000
'Simulation 417',2,5,0,0,0.5,4903,627,0,0,4226,50,50000,0,50000
'Simulation 418',2,5,0,0,0.5,5098,589,0,0,4459,50,50000,0,50000
'Simulation 419',2,5,0,0,0.5,5053,546,0,0,4443,64,50000,0,50000
'Simulation 420',2,5,0,0,0.5,5045,573,0,0,4418,54,50000,0,50000
'AveragedSim',2,5.0,0.0,0.0,0.5,5009.4,552.1,0.0,0.0,4403.85,53.45,50000.0,0.0,50000.0
'Simulation 421',2,6,0,0,0.15,1524,1521,0,0,0,3,60000,0,60000
'Simulation 422',2,6,0,0,0.15,1529,1525,0,0,0,4,60000,0,60000
'Simulation 423',2,6,0,0,0.15,1471,1467,0,0,0,4,60000,0,60000
'Simulation 424',2,6,0,0,0.15,1450,1448,0,0,0,2,60000,0,60000
'Simulation 425',2,6,0,0,0.15,1522,1519,0,0,0,3,60000,0,60000
'Simulation 426',2,6,0,0,0.15,1467,1464,0,0,0,3,60000,0,60000
'Simulation 427',2,6,0,0,0.15,1459,1455,0,0,0,4,60000,0,60000
'Simulation 428',2,6,0,0,0.15,1452,1446,0,0,0,6,60000,0,60000
'Simulation 429',2,6,0,0,0.15,1476,1468,0,0,0,8,60000,0,60000
'Simulation 430',2,6,0,0,0.15,1446,1441,0,0,0,5,60000,0,60000
'Simulation 431',2,6,0,0,0.15,1507,1505,0,0,0,2,60000,0,60000
'Simulation 432',2,6,0,0,0.15,1539,1533,0,0,0,6,60000,0,60000
'Simulation 433',2,6,0,0,0.15,1462,1461,0,0,0,1,60000,0,60000
'Simulation 434',2,6,0,0,0.15,1513,1507,0,0,2,4,60000,0,60000
'Simulation 435',2,6,0,0,0.15,1549,1544,0,0,0,5,60000,0,60000
'Simulation 436',2,6,0,0,0.15,1459,1453,0,0,0,6,60000,0,60000
'Simulation 437',2,6,0,0,0.15,1488,1487,0,0,0,1,60000,0,60000
'Simulation 438',2,6,0,0,0.15,1487,1484,0,0,0,3,60000,0,60000
'Simulation 439',2,6,0,0,0.15,1544,1538,0,0,0,6,60000,0,60000
'Simulation 440',2,6,0,0,0.15,1477,1474,0,0,0,3,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.15,1491.05,1487.0,0.0,0.0,0.1,3.95,60000.0,0.0,60000.0
'Simulation 441',2,6,0,0,0.2,1961,1942,0,0,5,14,60000,0,60000
'Simulation 442',2,6,0,0,0.2,1999,1986,0,0,1,12,60000,0,60000
'Simulation 443',2,6,0,0,0.2,1891,1870,0,0,17,4,60000,0,60000
'Simulation 444',2,6,0,0,0.2,2117,1822,0,0,282,13,60000,0,60000
'Simulation 445',2,6,0,0,0.2,2036,1981,0,0,45,10,60000,0,60000
'Simulation 446',2,6,0,0,0.2,1978,1969,0,0,2,7,60000,0,60000
'Simulation 447',2,6,0,0,0.2,2043,1977,0,0,53,13,60000,0,60000
'Simulation 448',2,6,0,0,0.2,2019,1950,0,0,62,7,60000,0,60000
'Simulation 449',2,6,0,0,0.2,2040,1989,0,0,39,12,60000,0,60000
'Simulation 450',2,6,0,0,0.2,1947,1897,0,0,42,8,60000,0,60000
'Simulation 451',2,6,0,0,0.2,1995,1984,0,0,7,4,60000,0,60000
'Simulation 452',2,6,0,0,0.2,2015,1879,0,0,123,13,60000,0,60000
'Simulation 453',2,6,0,0,0.2,1999,1871,0,0,121,7,60000,0,60000
'Simulation 454',2,6,0,0,0.2,2037,1915,0,0,118,4,60000,0,60000
'Simulation 455',2,6,0,0,0.2,1975,1961,0,0,10,4,60000,0,60000
'Simulation 456',2,6,0,0,0.2,2019,1859,0,0,151,9,60000,0,60000
'Simulation 457',2,6,0,0,0.2,1998,1940,0,0,41,17,60000,0,60000
'Simulation 458',2,6,0,0,0.2,2070,1938,0,0,126,6,60000,0,60000
'Simulation 459',2,6,0,0,0.2,1991,1979,0,0,4,8,60000,0,60000
'Simulation 460',2,6,0,0,0.2,1967,1913,0,0,49,5,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.2,2004.85,1931.1,0.0,0.0,64.9,8.85,60000.0,0.0,60000.0
'Simulation 461',2,6,0,0,0.5,4934,762,0,0,4113,59,60000,0,60000
'Simulation 462',2,6,0,0,0.5,4976,687,0,0,4231,58,60000,0,60000
'Simulation 463',2,6,0,0,0.5,4907,688,0,0,4171,48,60000,0,60000
'Simulation 464',2,6,0,0,0.5,5024,761,0,0,4210,53,60000,0,60000
'Simulation 465',2,6,0,0,0.5,5008,687,0,0,4267,54,60000,0,60000
'Simulation 466',2,6,0,0,0.5,5013,692,0,0,4279,42,60000,0,60000
'Simulation 467',2,6,0,0,0.5,5136,822,0,0,4260,54,60000,0,60000
'Simulation 468',2,6,0,0,0.5,5021,756,0,0,4213,52,60000,0,60000
'Simulation 469',2,6,0,0,0.5,5056,811,0,0,4187,58,60000,0,60000
'Simulation 470',2,6,0,0,0.5,5058,748,0,0,4253,57,60000,0,60000
'Simulation 471',2,6,0,0,0.5,5013,843,0,0,4122,48,60000,0,60000
'Simulation 472',2,6,0,0,0.5,5023,701,0,0,4266,56,60000,0,60000
'Simulation 473',2,6,0,0,0.5,5002,664,0,0,4285,53,60000,0,60000
'Simulation 474',2,6,0,0,0.5,4998,698,0,0,4247,53,60000,0,60000
'Simulation 475',2,6,0,0,0.5,4932,835,0,0,4039,58,60000,0,60000
'Simulation 476',2,6,0,0,0.5,5007,704,0,0,4247,56,60000,0,60000
'Simulation 477',2,6,0,0,0.5,4984,797,0,0,4118,69,60000,0,60000
'Simulation 478',2,6,0,0,0.5,4993,678,0,0,4251,64,60000,0,60000
'Simulation 479',2,6,0,0,0.5,4989,696,0,0,4244,49,60000,0,60000
'Simulation 480',2,6,0,0,0.5,4936,795,0,0,4094,47,60000,0,60000
'AveragedSim',2,6.0,0.0,0.0,0.5,5000.5,741.25,0.0,0.0,4204.85,54.4,60000.0,0.0,60000.0
'Simulation 481',3,3,0,0,0.15,1473,704,0,0,753,16,30000,0,30000
'Simulation 482',3,3,0,0,0.15,1516,647,0,0,852,17,30000,0,30000
'Simulation 483',3,3,0,0,0.15,1565,638,0,0,915,12,30000,0,30000
'Simulation 484',3,3,0,0,0.15,1501,697,0,0,787,17,30000,0,30000
'Simulation 485',3,3,0,0,0.15,1487,695,0,0,781,11,30000,0,30000
'Simulation 486',3,3,0,0,0.15,1493,726,0,0,749,18,30000,0,30000
'Simulation 487',3,3,0,0,0.15,1521,672,0,0,830,19,30000,0,30000
'Simulation 488',3,3,0,0,0.15,1553,590,0,0,939,24,30000,0,30000
'Simulation 489',3,3,0,0,0.15,1501,656,0,0,821,24,30000,0,30000
'Simulation 490',3,3,0,0,0.15,1480,742,0,0,719,19,30000,0,30000
'Simulation 491',3,3,0,0,0.15,1460,696,0,0,752,12,30000,0,30000
'Simulation 492',3,3,0,0,0.15,1480,681,0,0,789,10,30000,0,30000
'Simulation 493',3,3,0,0,0.15,1549,608,0,0,934,7,30000,0,30000
'Simulation 494',3,3,0,0,0.15,1504,747,0,0,749,8,30000,0,30000
'Simulation 495',3,3,0,0,0.15,1448,633,0,0,806,9,30000,0,30000
'Simulation 496',3,3,0,0,0.15,1438,665,0,0,756,17,30000,0,30000
'Simulation 497',3,3,0,0,0.15,1535,656,0,0,866,13,30000,0,30000
'Simulation 498',3,3,0,0,0.15,1541,632,0,0,894,15,30000,0,30000
'Simulation 499',3,3,0,0,0.15,1547,601,0,0,929,17,30000,0,30000
'Simulation 500',3,3,0,0,0.15,1510,681,0,0,813,16,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.15,1505.1,668.35,0.0,0.0,821.7,15.05,30000.0,0.0,30000.0
'Simulation 501',3,3,0,0,0.2,2021,490,0,0,1511,20,30000,0,30000
'Simulation 502',3,3,0,0,0.2,2013,507,0,0,1489,17,30000,0,30000
'Simulation 503',3,3,0,0,0.2,1929,457,0,0,1456,16,30000,0,30000
'Simulation 504',3,3,0,0,0.2,1973,484,0,0,1466,23,30000,0,30000
'Simulation 505',3,3,0,0,0.2,2050,470,0,0,1556,24,30000,0,30000
'Simulation 506',3,3,0,0,0.2,1974,446,0,0,1501,27,30000,0,30000
'Simulation 507',3,3,0,0,0.2,1983,515,0,0,1444,24,30000,0,30000
'Simulation 508',3,3,0,0,0.2,2039,492,0,0,1530,17,30000,0,30000
'Simulation 509',3,3,0,0,0.2,2008,422,0,0,1570,16,30000,0,30000
'Simulation 510',3,3,0,0,0.2,2047,403,0,0,1620,24,30000,0,30000
'Simulation 511',3,3,0,0,0.2,1941,460,0,0,1460,21,30000,0,30000
'Simulation 512',3,3,0,0,0.2,2083,425,0,0,1629,29,30000,0,30000
'Simulation 513',3,3,0,0,0.2,2000,528,0,0,1453,19,30000,0,30000
'Simulation 514',3,3,0,0,0.2,1987,491,0,0,1477,19,30000,0,30000
'Simulation 515',3,3,0,0,0.2,2023,527,0,0,1472,24,30000,0,30000
'Simulation 516',3,3,0,0,0.2,1859,512,0,0,1332,15,30000,0,30000
'Simulation 517',3,3,0,0,0.2,2086,447,0,0,1620,19,30000,0,30000
'Simulation 518',3,3,0,0,0.2,1948,518,0,0,1405,25,30000,0,30000
'Simulation 519',3,3,0,0,0.2,1935,441,0,0,1481,13,30000,0,30000
'Simulation 520',3,3,0,0,0.2,2021,512,0,0,1482,27,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.2,1996.0,477.35,0.0,0.0,1497.7,20.95,30000.0,0.0,30000.0
'Simulation 521',3,3,0,0,0.5,4997,162,0,0,4774,61,30000,0,30000
'Simulation 522',3,3,0,0,0.5,5066,118,0,0,4886,62,30000,0,30000
'Simulation 523',3,3,0,0,0.5,5044,123,0,0,4873,48,30000,0,30000
'Simulation 524',3,3,0,0,0.5,5009,129,0,0,4830,50,30000,0,30000
'Simulation 525',3,3,0,0,0.5,5022,152,0,0,4818,52,30000,0,30000
'Simulation 526',3,3,0,0,0.5,4996,127,0,0,4818,51,30000,0,30000
'Simulation 527',3,3,0,0,0.5,4970,160,0,0,4750,60,30000,0,30000
'Simulation 528',3,3,0,0,0.5,4999,144,0,0,4793,62,30000,0,30000
'Simulation 529',3,3,0,0,0.5,5100,156,0,0,4894,50,30000,0,30000
'Simulation 530',3,3,0,0,0.5,4994,122,0,0,4822,50,30000,0,30000
'Simulation 531',3,3,0,0,0.5,4953,128,0,0,4776,49,30000,0,30000
'Simulation 532',3,3,0,0,0.5,5026,134,0,0,4841,51,30000,0,30000
'Simulation 533',3,3,0,0,0.5,4989,127,0,0,4812,50,30000,0,30000
'Simulation 534',3,3,0,0,0.5,4936,141,0,0,4741,54,30000,0,30000
'Simulation 535',3,3,0,0,0.5,4993,128,0,0,4810,55,30000,0,30000
'Simulation 536',3,3,0,0,0.5,5048,128,0,0,4862,58,30000,0,30000
'Simulation 537',3,3,0,0,0.5,4996,142,0,0,4799,55,30000,0,30000
'Simulation 538',3,3,0,0,0.5,5024,125,0,0,4844,55,30000,0,30000
'Simulation 539',3,3,0,0,0.5,4943,143,0,0,4749,51,30000,0,30000
'Simulation 540',3,3,0,0,0.5,5062,139,0,0,4865,58,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.5,5008.35,136.4,0.0,0.0,4817.85,54.1,30000.0,0.0,30000.0
'Simulation 541',3,4,0,0,0.15,1483,1236,0,0,229,18,40000,0,40000
'Simulation 542',3,4,0,0,0.15,1492,1247,0,0,229,16,40000,0,40000
'Simulation 543',3,4,0,0,0.15,1533,1133,0,0,386,14,40000,0,40000
'Simulation 544',3,4,0,0,0.15,1503,1276,0,0,215,12,40000,0,40000
'Simulation 545',3,4,0,0,0.15,1532,1294,0,0,221,17,40000,0,40000
'Simulation 546',3,4,0,0,0.15,1470,1240,0,0,223,7,40000,0,40000
'Simulation 547',3,4,0,0,0.15,1532,1185,0,0,337,10,40000,0,40000
'Simulation 548',3,4,0,0,0.15,1452,1296,0,0,143,13,40000,0,40000
'Simulation 549',3,4,0,0,0.15,1504,1264,0,0,226,14,40000,0,40000
'Simulation 550',3,4,0,0,0.15,1432,1229,0,0,186,17,40000,0,40000
'Simulation 551',3,4,0,0,0.15,1484,1206,0,0,259,19,40000,0,40000
'Simulation 552',3,4,0,0,0.15,1521,1200,0,0,308,13,40000,0,40000
'Simulation 553',3,4,0,0,0.15,1518,1238,0,0,273,7,40000,0,40000
'Simulation 554',3,4,0,0,0.15,1540,1243,0,0,282,15,40000,0,40000
'Simulation 555',3,4,0,0,0.15,1520,1262,0,0,250,8,40000,0,40000
'Simulation 556',3,4,0,0,0.15,1462,1199,0,0,255,8,40000,0,40000
'Simulation 557',3,4,0,0,0.15,1475,1200,0,0,260,15,40000,0,40000
'Simulation 558',3,4,0,0,0.15,1448,1332,0,0,106,10,40000,0,40000
'Simulation 559',3,4,0,0,0.15,1527,1287,0,0,226,14,40000,0,40000
'Simulation 560',3,4,0,0,0.15,1485,1328,0,0,137,20,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.15,1495.65,1244.75,0.0,0.0,237.55,13.35,40000.0,0.0,40000.0
'Simulation 561',3,4,0,0,0.2,1981,873,0,0,1090,18,40000,0,40000
'Simulation 562',3,4,0,0,0.2,2003,843,0,0,1139,21,40000,0,40000
'Simulation 563',3,4,0,0,0.2,1966,1014,0,0,934,18,40000,0,40000
'Simulation 564',3,4,0,0,0.2,2002,865,0,0,1114,23,40000,0,40000
'Simulation 565',3,4,0,0,0.2,1989,848,0,0,1123,18,40000,0,40000
'Simulation 566',3,4,0,0,0.2,1988,950,0,0,1019,19,40000,0,40000
'Simulation 567',3,4,0,0,0.2,2040,790,0,0,1229,21,40000,0,40000
'Simulation 568',3,4,0,0,0.2,1970,797,0,0,1153,20,40000,0,40000
'Simulation 569',3,4,0,0,0.2,2031,831,0,0,1175,25,40000,0,40000
'Simulation 570',3,4,0,0,0.2,1990,826,0,0,1137,27,40000,0,40000
'Simulation 571',3,4,0,0,0.2,2034,904,0,0,1107,23,40000,0,40000
'Simulation 572',3,4,0,0,0.2,2046,728,0,0,1302,16,40000,0,40000
'Simulation 573',3,4,0,0,0.2,2081,869,0,0,1185,27,40000,0,40000
'Simulation 574',3,4,0,0,0.2,1922,1052,0,0,846,24,40000,0,40000
'Simulation 575',3,4,0,0,0.2,2034,890,0,0,1124,20,40000,0,40000
'Simulation 576',3,4,0,0,0.2,2041,839,0,0,1185,17,40000,0,40000
'Simulation 577',3,4,0,0,0.2,1997,792,0,0,1189,16,40000,0,40000
'Simulation 578',3,4,0,0,0.2,1971,791,0,0,1161,19,40000,0,40000
'Simulation 579',3,4,0,0,0.2,1946,972,0,0,960,14,40000,0,40000
'Simulation 580',3,4,0,0,0.2,2047,873,0,0,1156,18,40000,0,40000
'AveragedSim',3,4.0,0.0,0.0,0.2,2003.95,867.35,0.0,0.0,1116.4,20.2,40000.0,0.0,40000.0
'Simulation 581',3,4,0,0,0.5,4969,263,0,0,4652,54,40000,0,40000
'Simulation 582',3,4,0,0,0.5,4925,239,0,0,4637,49,40000,0,40000
'Simulation 583',3,4,0,0,0.5,4927,231,0,0,4641,55,40000,0,40000
'Simulation 584',3,4,0,0,0.5,5016,219,0,0,4743,54,40000,0,40000
'Simulation 585',3,4,0,0,0.5,4985,263,0,0,4667,55,40000,0,40000
'Simulation 586',3,4,0,0,0.5,4945,268,0,0,4622,55,40000,0,40000
'Simulation 587',3,4,0,0,0.5,5001,211,0,0,4737,53,40000,0,40000
'Simulation 588',3,4,0,0,0.5,5086,234,0,0,4800,52,40000,0,40000
'Simulation 589',3,4,0,0,0.5,4998,270,0,0,4674,54,40000,0,40000
'Simulation 590',3,4,0,0,0.5,4976,224,0,0,4687,65,40000,0,40000
'Simulation 591',3,4,0,0,0.5,4969,230,0,0,4687,52,40000,0,40000
'Simulation 592',3,4,0,0,0.5,5011,245,0,0,4707,59,40000,0,40000
'Simulation 593',3,4,0,0,0.5,5016,238,0,0,4725,53,40000,0,40000
'Simulation 594',3,4,0,0,0.5,5043,231,0,0,4746,66,40000,0,40000
'Simulation 595',3,4,0,0,0.5,5058,240,0,0,4762,56,40000,0,40000
'Simulation 596',3,4,0,0,0.5,4897,239,0,0,4608,50,40000,0,40000
'Simulation 597',3,4,0,0,0.5,4960,279,0,0,4621,60,40000,0,40000
