'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 41',1,3,0,0,0.5,4993,2155,0,0,2800,38,30000,0,30000
'Simulation 42',1,3,0,0,0.5,5010,2015,0,0,2962,33,30000,0,30000
'Simulation 43',1,3,0,0,0.5,4962,2174,0,0,2739,49,30000,0,30000
'Simulation 44',1,3,0,0,0.5,4984,1916,0,0,3032,36,30000,0,30000
'Simulation 45',1,3,0,0,0.5,5011,2240,0,0,2731,40,30000,0,30000
'Simulation 46',1,3,0,0,0.5,4977,2200,0,0,2742,35,30000,0,30000
'Simulation 47',1,3,0,0,0.5,4957,2072,0,0,2849,36,30000,0,30000
'Simulation 48',1,3,0,0,0.5,5057,2110,0,0,2915,32,30000,0,30000
'Simulation 49',1,3,0,0,0.5,5018,2206,0,0,2776,36,30000,0,30000
'Simulation 50',1,3,0,0,0.5,4996,2082,0,0,2881,33,30000,0,30000
'Simulation 51',1,3,0,0,0.5,4960,2000,0,0,2926,34,30000,0,30000
'Simulation 52',1,3,0,0,0.5,5011,2240,0,0,2731,40,30000,0,30000
'Simulation 53',1,3,0,0,0.5,5035,2051,0,0,2948,36,30000,0,30000
'Simulation 54',1,3,0,0,0.5,4931,1938,0,0,2958,35,30000,0,30000
'Simulation 55',1,3,0,0,0.5,4985,2160,0,0,2793,32,30000,0,30000
'Simulation 56',1,3,0,0,0.5,4951,2071,0,0,2844,36,30000,0,30000
'Simulation 57',1,3,0,0,0.5,5003,2012,0,0,2948,43,30000,0,30000
'Simulation 58',1,3,0,0,0.5,4942,2291,0,0,2613,38,30000,0,30000
'Simulation 59',1,3,0,0,0.5,4990,2122,0,0,2833,35,30000,0,30000
'Simulation 60',1,3,0,0,0.5,5003,1983,0,0,2983,37,30000,0,30000
'AveragedSim',1,3.0,0.0,0.0,0.5,4988.8,2101.9,0.0,0.0,2850.2,36.7,30000.0,0.0,30000.0
'Simulation 61',1,4,0,0,0.15,1507,1492,0,0,14,1,40000,0,40000
'Simulation 62',1,4,0,0,0.15,1539,1507,0,0,26,6,40000,0,40000
'Simulation 63',1,4,0,0,0.15,1536,1511,0,0,19,6,40000,0,40000
'Simulation 64',1,4,0,0,0.15,1504,1480,0,0,21,3,40000,0,40000
'Simulation 65',1,4,0,0,0.15,1498,1460,0,0,32,6,40000,0,40000
'Simulation 66',1,4,0,0,0.15,1521,1490,0,0,20,11,40000,0,40000
'Simulation 67',1,4,0,0,0.15,1518,1490,0,0,21,7,40000,0,40000
'Simulation 68',1,4,0,0,0.15,1476,1446,0,0,25,5,40000,0,40000
'Simulation 69',1,4,0,0,0.15,1522,1498,0,0,18,6,40000,0,40000
'Simulation 70',1,4,0,0,0.15,1481,1461,0,0,17,3,40000,0,40000
'Simulation 71',1,4,0,0,0.15,1467,1452,0,0,13,2,40000,0,40000
'Simulation 72',1,4,0,0,0.15,1535,1508,0,0,21,6,40000,0,40000
'Simulation 73',1,4,0,0,0.15,1533,1500,0,0,27,6,40000,0,40000
'Simulation 74',1,4,0,0,0.15,1481,1471,0,0,6,4,40000,0,40000
'Simulation 75',1,4,0,0,0.15,1488,1464,0,0,21,3,40000,0,40000
'Simulation 76',1,4,0,0,0.15,1454,1429,0,0,18,7,40000,0,40000
'Simulation 77',1,4,0,0,0.15,1567,1538,0,0,25,4,40000,0,40000
'Simulation 78',1,4,0,0,0.15,1431,1413,0,0,11,7,40000,0,40000
'Simulation 79',1,4,0,0,0.15,1530,1494,0,0,30,6,40000,0,40000
'Simulation 80',1,4,0,0,0.15,1521,1483,0,0,33,5,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.15,1505.45,1479.35,0.0,0.0,20.9,5.2,40000.0,0.0,40000.0
'Simulation 81',1,4,0,0,0.2,1955,1815,0,0,130,10,40000,0,40000
'Simulation 82',1,4,0,0,0.2,2031,1800,0,0,228,3,40000,0,40000
'Simulation 83',1,4,0,0,0.2,2020,1826,0,0,181,13,40000,0,40000
'Simulation 84',1,4,0,0,0.2,2017,1837,0,0,171,9,40000,0,40000
'Simulation 85',1,4,0,0,0.2,1955,1835,0,0,115,5,40000,0,40000
'Simulation 86',1,4,0,0,0.2,1978,1861,0,0,110,7,40000,0,40000
'Simulation 87',1,4,0,0,0.2,1913,1778,0,0,122,13,40000,0,40000
'Simulation 88',1,4,0,0,0.2,2030,1850,0,0,172,8,40000,0,40000
'Simulation 89',1,4,0,0,0.2,1948,1850,0,0,94,4,40000,0,40000
'Simulation 90',1,4,0,0,0.2,2004,1872,0,0,125,7,40000,0,40000
'Simulation 91',1,4,0,0,0.2,1992,1837,0,0,146,9,40000,0,40000
'Simulation 92',1,4,0,0,0.2,2088,1882,0,0,195,11,40000,0,40000
'Simulation 93',1,4,0,0,0.2,2021,1888,0,0,128,5,40000,0,40000
'Simulation 94',1,4,0,0,0.2,2035,1909,0,0,115,11,40000,0,40000
'Simulation 95',1,4,0,0,0.2,1940,1821,0,0,112,7,40000,0,40000
'Simulation 96',1,4,0,0,0.2,2016,1873,0,0,141,2,40000,0,40000
'Simulation 97',1,4,0,0,0.2,1975,1880,0,0,89,6,40000,0,40000
'Simulation 98',1,4,0,0,0.2,2009,1914,0,0,88,7,40000,0,40000
'Simulation 99',1,4,0,0,0.2,2036,1906,0,0,118,12,40000,0,40000
'Simulation 100',1,4,0,0,0.2,1977,1843,0,0,121,13,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.2,1997.0,1853.85,0.0,0.0,135.05,8.1,40000.0,0.0,40000.0
'Simulation 101',1,4,0,0,0.5,5002,2503,0,0,2456,43,40000,0,40000
'Simulation 102',1,4,0,0,0.5,4975,2468,0,0,2477,30,40000,0,40000
'Simulation 103',1,4,0,0,0.5,5032,2721,0,0,2276,35,40000,0,40000
'Simulation 104',1,4,0,0,0.5,4986,2700,0,0,2245,41,40000,0,40000
'Simulation 105',1,4,0,0,0.5,5097,2394,0,0,2660,43,40000,0,40000
'Simulation 106',1,4,0,0,0.5,5002,2420,0,0,2547,35,40000,0,40000
'Simulation 107',1,4,0,0,0.5,4997,2753,0,0,2200,44,40000,0,40000
'Simulation 108',1,4,0,0,0.5,4997,2765,0,0,2198,34,40000,0,40000
'Simulation 109',1,4,0,0,0.5,5030,2863,0,0,2131,36,40000,0,40000
'Simulation 110',1,4,0,0,0.5,4985,2634,0,0,2314,37,40000,0,40000
'Simulation 111',1,4,0,0,0.5,4967,2606,0,0,2325,36,40000,0,40000
'Simulation 112',1,4,0,0,0.5,4919,2479,0,0,2401,39,40000,0,40000
'Simulation 113',1,4,0,0,0.5,5000,2780,0,0,2187,33,40000,0,40000
'Simulation 114',1,4,0,0,0.5,4961,2468,0,0,2452,41,40000,0,40000
'Simulation 115',1,4,0,0,0.5,4924,2745,0,0,2147,32,40000,0,40000
'Simulation 116',1,4,0,0,0.5,5084,2734,0,0,2312,38,40000,0,40000
'Simulation 117',1,4,0,0,0.5,5010,3043,0,0,1933,34,40000,0,40000
'Simulation 118',1,4,0,0,0.5,4986,2778,0,0,2181,27,40000,0,40000
'Simulation 119',1,4,0,0,0.5,4883,2599,0,0,2250,34,40000,0,40000
'Simulation 120',1,4,0,0,0.5,4923,2581,0,0,2306,36,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.5,4988.0,2651.7,0.0,0.0,2299.9,36.4,40000.0,0.0,40000.0
'Simulation 121',1,5,0,0,0.15,1485,1479,0,0,3,3,50000,0,50000
'Simulation 122',1,5,0,0,0.15,1508,1501,0,0,1,6,50000,0,50000
'Simulation 123',1,5,0,0,0.15,1488,1479,0,0,3,6,50000,0,50000
'Simulation 124',1,5,0,0,0.15,1564,1557,0,0,1,6,50000,0,50000
'Simulation 125',1,5,0,0,0.15,1491,1485,0,0,3,3,50000,0,50000
'Simulation 126',1,5,0,0,0.15,1532,1525,0,0,2,5,50000,0,50000
'Simulation 127',1,5,0,0,0.15,1528,1524,0,0,4,0,50000,0,50000
'Simulation 128',1,5,0,0,0.15,1516,1511,0,0,1,4,50000,0,50000
'Simulation 129',1,5,0,0,0.15,1561,1553,0,0,4,4,50000,0,50000
'Simulation 130',1,5,0,0,0.15,1498,1489,0,0,1,8,50000,0,50000
'Simulation 131',1,5,0,0,0.15,1448,1442,0,0,0,6,50000,0,50000
'Simulation 132',1,5,0,0,0.15,1497,1492,0,0,4,1,50000,0,50000
'Simulation 133',1,5,0,0,0.15,1481,1472,0,0,2,7,50000,0,50000
'Simulation 134',1,5,0,0,0.15,1561,1549,0,0,3,9,50000,0,50000
'Simulation 135',1,5,0,0,0.15,1460,1453,0,0,2,5,50000,0,50000
'Simulation 136',1,5,0,0,0.15,1514,1508,0,0,3,3,50000,0,50000
'Simulation 137',1,5,0,0,0.15,1470,1466,0,0,2,2,50000,0,50000
'Simulation 138',1,5,0,0,0.15,1495,1491,0,0,1,3,50000,0,50000
'Simulation 139',1,5,0,0,0.15,1482,1474,0,0,1,7,50000,0,50000
'Simulation 140',1,5,0,0,0.15,1517,1514,0,0,0,3,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.15,1504.8,1498.2,0.0,0.0,2.05,4.55,50000.0,0.0,50000.0
'Simulation 141',1,5,0,0,0.2,1955,1926,0,0,25,4,50000,0,50000
'Simulation 142',1,5,0,0,0.2,1960,1930,0,0,24,6,50000,0,50000
'Simulation 143',1,5,0,0,0.2,2006,1983,0,0,19,4,50000,0,50000
'Simulation 144',1,5,0,0,0.2,1972,1955,0,0,11,6,50000,0,50000
'Simulation 145',1,5,0,0,0.2,2012,1996,0,0,11,5,50000,0,50000
'Simulation 146',1,5,0,0,0.2,2078,2049,0,0,22,7,50000,0,50000
'Simulation 147',1,5,0,0,0.2,1974,1954,0,0,14,6,50000,0,50000
'Simulation 148',1,5,0,0,0.2,2012,1974,0,0,36,2,50000,0,50000
'Simulation 149',1,5,0,0,0.2,2050,2036,0,0,7,7,50000,0,50000
'Simulation 150',1,5,0,0,0.2,1989,1962,0,0,13,14,50000,0,50000
'Simulation 151',1,5,0,0,0.2,1962,1934,0,0,20,8,50000,0,50000
'Simulation 152',1,5,0,0,0.2,1972,1953,0,0,13,6,50000,0,50000
'Simulation 153',1,5,0,0,0.2,1970,1939,0,0,28,3,50000,0,50000
'Simulation 154',1,5,0,0,0.2,2004,1964,0,0,35,5,50000,0,50000
'Simulation 155',1,5,0,0,0.2,2039,2007,0,0,23,9,50000,0,50000
'Simulation 156',1,5,0,0,0.2,1978,1956,0,0,14,8,50000,0,50000
'Simulation 157',1,5,0,0,0.2,2048,1994,0,0,50,4,50000,0,50000
'Simulation 158',1,5,0,0,0.2,1975,1945,0,0,22,8,50000,0,50000
'Simulation 159',1,5,0,0,0.2,1970,1942,0,0,21,7,50000,0,50000
'Simulation 160',1,5,0,0,0.2,1934,1900,0,0,27,7,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.2,1993.0,1964.95,0.0,0.0,21.75,6.3,50000.0,0.0,50000.0
'Simulation 161',1,5,0,0,0.5,4970,3069,0,0,1877,24,50000,0,50000
'Simulation 162',1,5,0,0,0.5,5032,3261,0,0,1740,31,50000,0,50000
'Simulation 163',1,5,0,0,0.5,5002,3202,0,0,1768,32,50000,0,50000
'Simulation 164',1,5,0,0,0.5,5027,3350,0,0,1647,30,50000,0,50000
'Simulation 165',1,5,0,0,0.5,4970,3201,0,0,1745,24,50000,0,50000
'Simulation 166',1,5,0,0,0.5,4981,3296,0,0,1652,33,50000,0,50000
'Simulation 167',1,5,0,0,0.5,5047,3143,0,0,1868,36,50000,0,50000
'Simulation 168',1,5,0,0,0.5,4990,3269,0,0,1688,33,50000,0,50000
'Simulation 169',1,5,0,0,0.5,4998,3322,0,0,1645,31,50000,0,50000
'Simulation 170',1,5,0,0,0.5,5015,3126,0,0,1864,25,50000,0,50000
'Simulation 171',1,5,0,0,0.5,4983,3329,0,0,1626,28,50000,0,50000
'Simulation 172',1,5,0,0,0.5,4948,3390,0,0,1523,35,50000,0,50000
'Simulation 173',1,5,0,0,0.5,5029,3440,0,0,1561,28,50000,0,50000
'Simulation 174',1,5,0,0,0.5,5089,3340,0,0,1729,20,50000,0,50000
'Simulation 175',1,5,0,0,0.5,5010,3346,0,0,1637,27,50000,0,50000
'Simulation 176',1,5,0,0,0.5,5054,3228,0,0,1791,35,50000,0,50000
'Simulation 177',1,5,0,0,0.5,5010,3346,0,0,1637,27,50000,0,50000
'Simulation 178',1,5,0,0,0.5,4991,3143,0,0,1817,31,50000,0,50000
'Simulation 179',1,5,0,0,0.5,4970,3177,0,0,1765,28,50000,0,50000
'Simulation 180',1,5,0,0,0.5,4932,3306,0,0,1603,23,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.5,5002.4,3264.2,0.0,0.0,1709.15,29.05,50000.0,0.0,50000.0
'Simulation 181',1,6,0,0,0.15,1551,1548,0,0,0,3,60000,0,60000
'Simulation 182',1,6,0,0,0.15,1521,1516,0,0,0,5,60000,0,60000
'Simulation 183',1,6,0,0,0.15,1472,1465,0,0,1,6,60000,0,60000
'Simulation 184',1,6,0,0,0.15,1539,1535,0,0,0,4,60000,0,60000
'Simulation 185',1,6,0,0,0.15,1533,1530,0,0,0,3,60000,0,60000
'Simulation 186',1,6,0,0,0.15,1466,1465,0,0,0,1,60000,0,60000
'Simulation 187',1,6,0,0,0.15,1546,1542,0,0,0,4,60000,0,60000
'Simulation 188',1,6,0,0,0.15,1480,1475,0,0,0,5,60000,0,60000
'Simulation 189',1,6,0,0,0.15,1478,1471,0,0,0,7,60000,0,60000
'Simulation 190',1,6,0,0,0.15,1495,1490,0,0,0,5,60000,0,60000
'Simulation 191',1,6,0,0,0.15,1523,1519,0,0,0,4,60000,0,60000
'Simulation 192',1,6,0,0,0.15,1550,1544,0,0,0,6,60000,0,60000
'Simulation 193',1,6,0,0,0.15,1485,1479,0,0,0,6,60000,0,60000
'Simulation 194',1,6,0,0,0.15,1531,1525,0,0,0,6,60000,0,60000
'Simulation 195',1,6,0,0,0.15,1493,1491,0,0,0,2,60000,0,60000
'Simulation 196',1,6,0,0,0.15,1478,1471,0,0,0,7,60000,0,60000
'Simulation 197',1,6,0,0,0.15,1504,1497,0,0,1,6,60000,0,60000
'Simulation 198',1,6,0,0,0.15,1502,1494,0,0,0,8,60000,0,60000
'Simulation 199',1,6,0,0,0.15,1474,1470,0,0,0,4,60000,0,60000
'Simulation 200',1,6,0,0,0.15,1516,1511,0,0,0,5,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.15,1506.85,1501.9,0.0,0.0,0.1,4.85,60000.0,0.0,60000.0
'Simulation 201',1,6,0,0,0.2,2070,2056,0,0,10,4,60000,0,60000
'Simulation 202',1,6,0,0,0.2,1948,1942,0,0,0,6,60000,0,60000
'Simulation 203',1,6,0,0,0.2,2033,2022,0,0,5,6,60000,0,60000
'Simulation 204',1,6,0,0,0.2,2015,2006,0,0,3,6,60000,0,60000
'Simulation 205',1,6,0,0,0.2,2074,2066,0,0,2,6,60000,0,60000
'Simulation 206',1,6,0,0,0.2,1975,1966,0,0,1,8,60000,0,60000
'Simulation 207',1,6,0,0,0.2,2024,2011,0,0,1,12,60000,0,60000
'Simulation 208',1,6,0,0,0.2,1966,1957,0,0,4,5,60000,0,60000
'Simulation 209',1,6,0,0,0.2,1967,1959,0,0,4,4,60000,0,60000
'Simulation 210',1,6,0,0,0.2,2004,1993,0,0,7,4,60000,0,60000
'Simulation 211',1,6,0,0,0.2,1951,1938,0,0,3,10,60000,0,60000
'Simulation 212',1,6,0,0,0.2,1987,1974,0,0,4,9,60000,0,60000
'Simulation 213',1,6,0,0,0.2,2013,2006,0,0,1,6,60000,0,60000
'Simulation 214',1,6,0,0,0.2,1977,1974,0,0,0,3,60000,0,60000
'Simulation 215',1,6,0,0,0.2,1968,1964,0,0,1,3,60000,0,60000
'Simulation 216',1,6,0,0,0.2,1966,1959,0,0,3,4,60000,0,60000
'Simulation 217',1,6,0,0,0.2,1972,1970,0,0,0,2,60000,0,60000
'Simulation 218',1,6,0,0,0.2,1974,1969,0,0,1,4,60000,0,60000
'Simulation 219',1,6,0,0,0.2,1938,1931,0,0,3,4,60000,0,60000
'Simulation 220',1,6,0,0,0.2,2013,2006,0,0,1,6,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.2,1991.75,1983.45,0.0,0.0,2.7,5.6,60000.0,0.0,60000.0
'Simulation 221',1,6,0,0,0.5,5055,3778,0,0,1231,46,60000,0,60000
'Simulation 222',1,6,0,0,0.5,4983,3872,0,0,1085,26,60000,0,60000
'Simulation 223',1,6,0,0,0.5,5082,3602,0,0,1457,23,60000,0,60000
'Simulation 224',1,6,0,0,0.5,4980,3451,0,0,1505,24,60000,0,60000
'Simulation 225',1,6,0,0,0.5,4919,3491,0,0,1400,28,60000,0,60000
'Simulation 226',1,6,0,0,0.5,4975,3840,0,0,1111,24,60000,0,60000
'Simulation 227',1,6,0,0,0.5,4976,3561,0,0,1383,32,60000,0,60000
'Simulation 228',1,6,0,0,0.5,4952,3435,0,0,1488,29,60000,0,60000
'Simulation 229',1,6,0,0,0.5,4971,3854,0,0,1091,26,60000,0,60000
'Simulation 230',1,6,0,0,0.5,5059,3697,0,0,1329,33,60000,0,60000
'Simulation 231',1,6,0,0,0.5,5025,3809,0,0,1194,22,60000,0,60000
'Simulation 232',1,6,0,0,0.5,4996,3758,0,0,1214,24,60000,0,60000
'Simulation 233',1,6,0,0,0.5,4997,3659,0,0,1312,26,60000,0,60000
'Simulation 234',1,6,0,0,0.5,5040,3484,0,0,1522,34,60000,0,60000
'Simulation 235',1,6,0,0,0.5,4940,3561,0,0,1355,24,60000,0,60000
'Simulation 236',1,6,0,0,0.5,4950,3767,0,0,1155,28,60000,0,60000
'Simulation 237',1,6,0,0,0.5,4912,3752,0,0,1130,30,60000,0,60000
'Simulation 238',1,6,0,0,0.5,4876,3735,0,0,1117,24,60000,0,60000
'Simulation 239',1,6,0,0,0.5,5004,3950,0,0,1026,28,60000,0,60000
'Simulation 240',1,6,0,0,0.5,5081,3721,0,0,1328,32,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.5,4988.65,3688.85,0.0,0.0,1271.65,28.15,60000.0,0.0,60000.0
'Simulation 241',2,3,0,0,0.15,1513,669,0,0,819,25,30000,0,30000
'Simulation 242',2,3,0,0,0.15,1518,659,0,0,847,12,30000,0,30000
'Simulation 243',2,3,0,0,0.15,1494,708,0,0,777,9,30000,0,30000
'Simulation 244',2,3,0,0,0.15,1467,792,0,0,662,13,30000,0,30000
'Simulation 245',2,3,0,0,0.15,1519,675,0,0,837,7,30000,0,30000
'Simulation 246',2,3,0,0,0.15,1450,801,0,0,632,17,30000,0,30000
'Simulation 247',2,3,0,0,0.15,1461,715,0,0,731,15,30000,0,30000
'Simulation 248',2,3,0,0,0.15,1568,737,0,0,823,8,30000,0,30000
'Simulation 249',2,3,0,0,0.15,1492,690,0,0,785,17,30000,0,30000
'Simulation 250',2,3,0,0,0.15,1490,746,0,0,723,21,30000,0,30000
'Simulation 251',2,3,0,0,0.15,1532,722,0,0,799,11,30000,0,30000
'Simulation 252',2,3,0,0,0.15,1493,730,0,0,747,16,30000,0,30000
'Simulation 253',2,3,0,0,0.15,1485,636,0,0,836,13,30000,0,30000
'Simulation 254',2,3,0,0,0.15,1478,758,0,0,709,11,30000,0,30000
'Simulation 255',2,3,0,0,0.15,1567,723,0,0,829,15,30000,0,30000
'Simulation 256',2,3,0,0,0.15,1456,704,0,0,734,18,30000,0,30000
'Simulation 257',2,3,0,0,0.15,1505,729,0,0,763,13,30000,0,30000
'Simulation 258',2,3,0,0,0.15,1451,769,0,0,668,14,30000,0,30000
'Simulation 259',2,3,0,0,0.15,1486,675,0,0,796,15,30000,0,30000
'Simulation 260',2,3,0,0,0.15,1562,662,0,0,878,22,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.15,1499.35,715.0,0.0,0.0,769.75,14.6,30000.0,0.0,30000.0
'Simulation 261',2,3,0,0,0.2,2003,502,0,0,1479,22,30000,0,30000
'Simulation 262',2,3,0,0,0.2,2002,546,0,0,1433,23,30000,0,30000
'Simulation 263',2,3,0,0,0.2,2041,531,0,0,1488,22,30000,0,30000
'Simulation 264',2,3,0,0,0.2,2025,504,0,0,1503,18,30000,0,30000
'Simulation 265',2,3,0,0,0.2,1984,548,0,0,1417,19,30000,0,30000
'Simulation 266',2,3,0,0,0.2,2005,501,0,0,1481,23,30000,0,30000
'Simulation 267',2,3,0,0,0.2,1975,579,0,0,1375,21,30000,0,30000
'Simulation 268',2,3,0,0,0.2,2023,572,0,0,1431,20,30000,0,30000
'Simulation 269',2,3,0,0,0.2,2012,545,0,0,1440,27,30000,0,30000
'Simulation 270',2,3,0,0,0.2,2008,549,0,0,1433,26,30000,0,30000
'Simulation 271',2,3,0,0,0.2,1982,546,0,0,1422,14,30000,0,30000
'Simulation 272',2,3,0,0,0.2,2007,540,0,0,1452,15,30000,0,30000
'Simulation 273',2,3,0,0,0.2,2007,462,0,0,1521,24,30000,0,30000
'Simulation 274',2,3,0,0,0.2,1977,548,0,0,1401,28,30000,0,30000
'Simulation 275',2,3,0,0,0.2,1989,529,0,0,1444,16,30000,0,30000
'Simulation 276',2,3,0,0,0.2,2025,504,0,0,1503,18,30000,0,30000
'Simulation 277',2,3,0,0,0.2,1944,562,0,0,1362,20,30000,0,30000
'Simulation 278',2,3,0,0,0.2,2030,552,0,0,1451,27,30000,0,30000
'Simulation 279',2,3,0,0,0.2,2001,496,0,0,1482,23,30000,0,30000
'Simulation 280',2,3,0,0,0.2,1955,554,0,0,1381,20,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.2,1999.75,533.5,0.0,0.0,1444.95,21.3,30000.0,0.0,30000.0
'Simulation 281',2,3,0,0,0.5,5023,259,0,0,4705,59,30000,0,30000
'Simulation 282',2,3,0,0,0.5,5067,223,0,0,4796,48,30000,0,30000
'Simulation 283',2,3,0,0,0.5,4964,262,0,0,4645,57,30000,0,30000
'Simulation 284',2,3,0,0,0.5,4967,245,0,0,4675,47,30000,0,30000
'Simulation 285',2,3,0,0,0.5,5044,246,0,0,4742,56,30000,0,30000
'Simulation 286',2,3,0,0,0.5,5007,240,0,0,4714,53,30000,0,30000
'Simulation 287',2,3,0,0,0.5,5037,230,0,0,4755,52,30000,0,30000
'Simulation 288',2,3,0,0,0.5,5077,248,0,0,4769,60,30000,0,30000
'Simulation 289',2,3,0,0,0.5,4924,234,0,0,4637,53,30000,0,30000
'Simulation 290',2,3,0,0,0.5,4959,241,0,0,4658,60,30000,0,30000
'Simulation 291',2,3,0,0,0.5,5005,258,0,0,4691,56,30000,0,30000
'Simulation 292',2,3,0,0,0.5,4905,231,0,0,4611,63,30000,0,30000
'Simulation 293',2,3,0,0,0.5,4925,253,0,0,4612,60,30000,0,30000
'Simulation 294',2,3,0,0,0.5,4926,247,0,0,4624,55,30000,0,30000
'Simulation 295',2,3,0,0,0.5,5026,271,0,0,4691,64,30000,0,30000
'Simulation 296',2,3,0,0,0.5,5046,264,0,0,4722,60,30000,0,30000
'Simulation 297',2,3,0,0,0.5,5013,257,0,0,4701,55,30000,0,30000
'Simulation 298',2,3,0,0,0.5,5053,252,0,0,4748,53,30000,0,30000
'Simulation 299',2,3,0,0,0.5,4999,200,0,0,4740,59,30000,0,30000
'Simulation 300',2,3,0,0,0.5,4962,216,0,0,4698,48,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.5,4996.45,243.85,0.0,0.0,4696.7,55.9,30000.0,0.0,30000.0
'Simulation 301',2,4,0,0,0.15,1528,1177,0,0,340,11,40000,0,40000
'Simulation 302',2,4,0,0,0.15,1456,1135,0,0,316,5,40000,0,40000
