'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 29',1,3,0,0,0.2,1979,1568,0,0,401,10,30000,0,30000
'Simulation 30',1,3,0,0,0.2,2048,1670,0,0,367,11,30000,0,30000
'Simulation 31',1,3,0,0,0.2,2000,1565,0,0,423,12,30000,0,30000
'Simulation 32',1,3,0,0,0.2,1926,1611,0,0,308,7,30000,0,30000
'Simulation 33',1,3,0,0,0.2,1979,1572,0,0,403,4,30000,0,30000
'Simulation 34',1,3,0,0,0.2,1991,1505,0,0,476,10,30000,0,30000
'Simulation 35',1,3,0,0,0.2,2007,1607,0,0,391,9,30000,0,30000
'Simulation 36',1,3,0,0,0.2,2001,1573,0,0,418,10,30000,0,30000
'Simulation 37',1,3,0,0,0.2,1931,1551,0,0,367,13,30000,0,30000
'Simulation 38',1,3,0,0,0.2,2011,1596,0,0,400,15,30000,0,30000
'Simulation 39',1,3,0,0,0.2,2034,1629,0,0,401,4,30000,0,30000
'Simulation 40',1,3,0,0,0.2,1992,1597,0,0,382,13,30000,0,30000
'AveragedSim',1,3.0,0.0,0.0,0.2,1992.0,1585.15,0.0,0.0,396.4,10.45,30000.0,0.0,30000.0
'Simulation 41',1,3,0,0,0.5,5044,2211,0,0,2783,50,30000,0,30000
'Simulation 42',1,3,0,0,0.5,5052,2213,0,0,2807,32,30000,0,30000
'Simulation 43',1,3,0,0,0.5,5033,2080,0,0,2922,31,30000,0,30000
'Simulation 44',1,3,0,0,0.5,4986,2050,0,0,2895,41,30000,0,30000
'Simulation 45',1,3,0,0,0.5,4948,2044,0,0,2854,50,30000,0,30000
'Simulation 46',1,3,0,0,0.5,5036,1842,0,0,3150,44,30000,0,30000
'Simulation 47',1,3,0,0,0.5,4994,2050,0,0,2897,47,30000,0,30000
'Simulation 48',1,3,0,0,0.5,5018,2012,0,0,2961,45,30000,0,30000
'Simulation 49',1,3,0,0,0.5,5033,2188,0,0,2805,40,30000,0,30000
'Simulation 50',1,3,0,0,0.5,4963,2105,0,0,2819,39,30000,0,30000
'Simulation 51',1,3,0,0,0.5,4959,1851,0,0,3060,48,30000,0,30000
'Simulation 52',1,3,0,0,0.5,4927,2021,0,0,2866,40,30000,0,30000
'Simulation 53',1,3,0,0,0.5,5035,1965,0,0,3024,46,30000,0,30000
'Simulation 54',1,3,0,0,0.5,5017,2142,0,0,2849,26,30000,0,30000
'Simulation 55',1,3,0,0,0.5,5067,1988,0,0,3033,46,30000,0,30000
'Simulation 56',1,3,0,0,0.5,4989,2022,0,0,2939,28,30000,0,30000
'Simulation 57',1,3,0,0,0.5,4997,1965,0,0,2994,38,30000,0,30000
'Simulation 58',1,3,0,0,0.5,5046,1995,0,0,3007,44,30000,0,30000
'Simulation 59',1,3,0,0,0.5,5024,1964,0,0,3017,43,30000,0,30000
'Simulation 60',1,3,0,0,0.5,4924,2020,0,0,2862,42,30000,0,30000
'AveragedSim',1,3.0,0.0,0.0,0.5,5004.6,2036.4,0.0,0.0,2927.2,41.0,30000.0,0.0,30000.0
'Simulation 61',1,4,0,0,0.15,1545,1501,0,0,36,8,40000,0,40000
'Simulation 62',1,4,0,0,0.15,1493,1477,0,0,13,3,40000,0,40000
'Simulation 63',1,4,0,0,0.15,1512,1476,0,0,27,9,40000,0,40000
'Simulation 64',1,4,0,0,0.15,1464,1442,0,0,16,6,40000,0,40000
'Simulation 65',1,4,0,0,0.15,1539,1506,0,0,29,4,40000,0,40000
'Simulation 66',1,4,0,0,0.15,1439,1422,0,0,15,2,40000,0,40000
'Simulation 67',1,4,0,0,0.15,1482,1448,0,0,25,9,40000,0,40000
'Simulation 68',1,4,0,0,0.15,1453,1438,0,0,10,5,40000,0,40000
'Simulation 69',1,4,0,0,0.15,1440,1422,0,0,14,4,40000,0,40000
'Simulation 70',1,4,0,0,0.15,1475,1457,0,0,17,1,40000,0,40000
'Simulation 71',1,4,0,0,0.15,1483,1468,0,0,12,3,40000,0,40000
'Simulation 72',1,4,0,0,0.15,1515,1494,0,0,16,5,40000,0,40000
'Simulation 73',1,4,0,0,0.15,1495,1463,0,0,24,8,40000,0,40000
'Simulation 74',1,4,0,0,0.15,1542,1513,0,0,26,3,40000,0,40000
'Simulation 75',1,4,0,0,0.15,1516,1486,0,0,24,6,40000,0,40000
'Simulation 76',1,4,0,0,0.15,1458,1433,0,0,23,2,40000,0,40000
'Simulation 77',1,4,0,0,0.15,1542,1507,0,0,25,10,40000,0,40000
'Simulation 78',1,4,0,0,0.15,1461,1428,0,0,29,4,40000,0,40000
'Simulation 79',1,4,0,0,0.15,1498,1480,0,0,12,6,40000,0,40000
'Simulation 80',1,4,0,0,0.15,1513,1486,0,0,25,2,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.15,1493.25,1467.35,0.0,0.0,20.9,5.0,40000.0,0.0,40000.0
'Simulation 81',1,4,0,0,0.2,2004,1878,0,0,122,4,40000,0,40000
'Simulation 82',1,4,0,0,0.2,2049,1893,0,0,147,9,40000,0,40000
'Simulation 83',1,4,0,0,0.2,2027,1884,0,0,133,10,40000,0,40000
'Simulation 84',1,4,0,0,0.2,1984,1809,0,0,163,12,40000,0,40000
'Simulation 85',1,4,0,0,0.2,1972,1878,0,0,84,10,40000,0,40000
'Simulation 86',1,4,0,0,0.2,2010,1855,0,0,145,10,40000,0,40000
'Simulation 87',1,4,0,0,0.2,1988,1808,0,0,172,8,40000,0,40000
'Simulation 88',1,4,0,0,0.2,2015,1855,0,0,150,10,40000,0,40000
'Simulation 89',1,4,0,0,0.2,2001,1895,0,0,99,7,40000,0,40000
'Simulation 90',1,4,0,0,0.2,2003,1878,0,0,113,12,40000,0,40000
'Simulation 91',1,4,0,0,0.2,1946,1807,0,0,128,11,40000,0,40000
'Simulation 92',1,4,0,0,0.2,2000,1843,0,0,150,7,40000,0,40000
'Simulation 93',1,4,0,0,0.2,1985,1870,0,0,105,10,40000,0,40000
'Simulation 94',1,4,0,0,0.2,2012,1863,0,0,143,6,40000,0,40000
'Simulation 95',1,4,0,0,0.2,1988,1795,0,0,186,7,40000,0,40000
'Simulation 96',1,4,0,0,0.2,1990,1846,0,0,135,9,40000,0,40000
'Simulation 97',1,4,0,0,0.2,1970,1864,0,0,100,6,40000,0,40000
'Simulation 98',1,4,0,0,0.2,2053,1928,0,0,109,16,40000,0,40000
'Simulation 99',1,4,0,0,0.2,1989,1829,0,0,141,19,40000,0,40000
'Simulation 100',1,4,0,0,0.2,2003,1863,0,0,131,9,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.2,1999.45,1857.05,0.0,0.0,132.8,9.6,40000.0,0.0,40000.0
'Simulation 101',1,4,0,0,0.5,4926,2479,0,0,2407,40,40000,0,40000
'Simulation 102',1,4,0,0,0.5,4935,2630,0,0,2272,33,40000,0,40000
'Simulation 103',1,4,0,0,0.5,5065,2737,0,0,2294,34,40000,0,40000
'Simulation 104',1,4,0,0,0.5,5054,2710,0,0,2314,30,40000,0,40000
'Simulation 105',1,4,0,0,0.5,5080,2639,0,0,2404,37,40000,0,40000
'Simulation 106',1,4,0,0,0.5,4976,2721,0,0,2216,39,40000,0,40000
'Simulation 107',1,4,0,0,0.5,4930,2796,0,0,2086,48,40000,0,40000
'Simulation 108',1,4,0,0,0.5,5030,2511,0,0,2482,37,40000,0,40000
'Simulation 109',1,4,0,0,0.5,5017,2744,0,0,2235,38,40000,0,40000
'Simulation 110',1,4,0,0,0.5,4997,2791,0,0,2177,29,40000,0,40000
'Simulation 111',1,4,0,0,0.5,5029,2661,0,0,2334,34,40000,0,40000
'Simulation 112',1,4,0,0,0.5,4953,2563,0,0,2360,30,40000,0,40000
'Simulation 113',1,4,0,0,0.5,4999,2644,0,0,2324,31,40000,0,40000
'Simulation 114',1,4,0,0,0.5,5072,2528,0,0,2501,43,40000,0,40000
'Simulation 115',1,4,0,0,0.5,5028,2659,0,0,2325,44,40000,0,40000
'Simulation 116',1,4,0,0,0.5,4972,2720,0,0,2222,30,40000,0,40000
'Simulation 117',1,4,0,0,0.5,5016,2715,0,0,2271,30,40000,0,40000
'Simulation 118',1,4,0,0,0.5,5065,2737,0,0,2294,34,40000,0,40000
'Simulation 119',1,4,0,0,0.5,4993,2687,0,0,2263,43,40000,0,40000
'Simulation 120',1,4,0,0,0.5,5058,2660,0,0,2365,33,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.5,5009.75,2666.6,0.0,0.0,2307.3,35.85,40000.0,0.0,40000.0
'Simulation 121',1,5,0,0,0.15,1519,1517,0,0,0,2,50000,0,50000
'Simulation 122',1,5,0,0,0.15,1511,1503,0,0,3,5,50000,0,50000
'Simulation 123',1,5,0,0,0.15,1526,1518,0,0,0,8,50000,0,50000
'Simulation 124',1,5,0,0,0.15,1481,1473,0,0,2,6,50000,0,50000
'Simulation 125',1,5,0,0,0.15,1489,1475,0,0,11,3,50000,0,50000
'Simulation 126',1,5,0,0,0.15,1468,1461,0,0,3,4,50000,0,50000
'Simulation 127',1,5,0,0,0.15,1512,1505,0,0,5,2,50000,0,50000
'Simulation 128',1,5,0,0,0.15,1493,1488,0,0,0,5,50000,0,50000
'Simulation 129',1,5,0,0,0.15,1586,1581,0,0,2,3,50000,0,50000
'Simulation 130',1,5,0,0,0.15,1457,1452,0,0,2,3,50000,0,50000
'Simulation 131',1,5,0,0,0.15,1472,1466,0,0,0,6,50000,0,50000
'Simulation 132',1,5,0,0,0.15,1528,1515,0,0,4,9,50000,0,50000
'Simulation 133',1,5,0,0,0.15,1545,1538,0,0,1,6,50000,0,50000
'Simulation 134',1,5,0,0,0.15,1448,1443,0,0,2,3,50000,0,50000
'Simulation 135',1,5,0,0,0.15,1483,1472,0,0,4,7,50000,0,50000
'Simulation 136',1,5,0,0,0.15,1536,1526,0,0,6,4,50000,0,50000
'Simulation 137',1,5,0,0,0.15,1482,1477,0,0,2,3,50000,0,50000
'Simulation 138',1,5,0,0,0.15,1490,1487,0,0,2,1,50000,0,50000
'Simulation 139',1,5,0,0,0.15,1540,1531,0,0,3,6,50000,0,50000
'Simulation 140',1,5,0,0,0.15,1491,1485,0,0,3,3,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.15,1502.85,1495.65,0.0,0.0,2.75,4.45,50000.0,0.0,50000.0
'Simulation 141',1,5,0,0,0.2,1997,1969,0,0,20,8,50000,0,50000
'Simulation 142',1,5,0,0,0.2,1999,1959,0,0,39,1,50000,0,50000
'Simulation 143',1,5,0,0,0.2,2016,1986,0,0,21,9,50000,0,50000
'Simulation 144',1,5,0,0,0.2,2029,1996,0,0,27,6,50000,0,50000
'Simulation 145',1,5,0,0,0.2,2051,2016,0,0,24,11,50000,0,50000
'Simulation 146',1,5,0,0,0.2,2009,1989,0,0,15,5,50000,0,50000
'Simulation 147',1,5,0,0,0.2,2016,1996,0,0,18,2,50000,0,50000
'Simulation 148',1,5,0,0,0.2,2060,2025,0,0,26,9,50000,0,50000
'Simulation 149',1,5,0,0,0.2,1967,1951,0,0,8,8,50000,0,50000
'Simulation 150',1,5,0,0,0.2,1962,1932,0,0,28,2,50000,0,50000
'Simulation 151',1,5,0,0,0.2,2038,2026,0,0,8,4,50000,0,50000
'Simulation 152',1,5,0,0,0.2,1955,1941,0,0,10,4,50000,0,50000
'Simulation 153',1,5,0,0,0.2,2054,2029,0,0,18,7,50000,0,50000
'Simulation 154',1,5,0,0,0.2,2054,2013,0,0,32,9,50000,0,50000
'Simulation 155',1,5,0,0,0.2,1926,1900,0,0,17,9,50000,0,50000
'Simulation 156',1,5,0,0,0.2,2008,1986,0,0,16,6,50000,0,50000
'Simulation 157',1,5,0,0,0.2,1947,1893,0,0,44,10,50000,0,50000
'Simulation 158',1,5,0,0,0.2,2049,1996,0,0,44,9,50000,0,50000
'Simulation 159',1,5,0,0,0.2,1987,1954,0,0,21,12,50000,0,50000
'Simulation 160',1,5,0,0,0.2,2009,1979,0,0,20,10,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.2,2006.65,1976.8,0.0,0.0,22.8,7.05,50000.0,0.0,50000.0
'Simulation 161',1,5,0,0,0.5,4981,3168,0,0,1794,19,50000,0,50000
'Simulation 162',1,5,0,0,0.5,5087,3417,0,0,1637,33,50000,0,50000
'Simulation 163',1,5,0,0,0.5,5010,3402,0,0,1574,34,50000,0,50000
'Simulation 164',1,5,0,0,0.5,5006,3283,0,0,1689,34,50000,0,50000
'Simulation 165',1,5,0,0,0.5,4992,3294,0,0,1666,32,50000,0,50000
'Simulation 166',1,5,0,0,0.5,4960,3095,0,0,1836,29,50000,0,50000
'Simulation 167',1,5,0,0,0.5,4951,2968,0,0,1947,36,50000,0,50000
'Simulation 168',1,5,0,0,0.5,4993,3205,0,0,1748,40,50000,0,50000
'Simulation 169',1,5,0,0,0.5,5029,3375,0,0,1621,33,50000,0,50000
'Simulation 170',1,5,0,0,0.5,4978,3341,0,0,1609,28,50000,0,50000
'Simulation 171',1,5,0,0,0.5,4984,3400,0,0,1554,30,50000,0,50000
'Simulation 172',1,5,0,0,0.5,4981,3163,0,0,1792,26,50000,0,50000
'Simulation 173',1,5,0,0,0.5,5005,3307,0,0,1666,32,50000,0,50000
'Simulation 174',1,5,0,0,0.5,5016,3439,0,0,1553,24,50000,0,50000
'Simulation 175',1,5,0,0,0.5,4908,3225,0,0,1659,24,50000,0,50000
'Simulation 176',1,5,0,0,0.5,4960,2988,0,0,1939,33,50000,0,50000
'Simulation 177',1,5,0,0,0.5,4967,3162,0,0,1777,28,50000,0,50000
'Simulation 178',1,5,0,0,0.5,5009,3368,0,0,1611,30,50000,0,50000
'Simulation 179',1,5,0,0,0.5,5042,3079,0,0,1930,33,50000,0,50000
'Simulation 180',1,5,0,0,0.5,4937,3243,0,0,1661,33,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.5,4989.8,3246.1,0.0,0.0,1713.15,30.55,50000.0,0.0,50000.0
'Simulation 181',1,6,0,0,0.15,1541,1537,0,0,1,3,60000,0,60000
'Simulation 182',1,6,0,0,0.15,1461,1456,0,0,0,5,60000,0,60000
'Simulation 183',1,6,0,0,0.15,1490,1485,0,0,0,5,60000,0,60000
'Simulation 184',1,6,0,0,0.15,1466,1460,0,0,0,6,60000,0,60000
'Simulation 185',1,6,0,0,0.15,1523,1519,0,0,0,4,60000,0,60000
'Simulation 186',1,6,0,0,0.15,1512,1512,0,0,0,0,60000,0,60000
'Simulation 187',1,6,0,0,0.15,1488,1485,0,0,0,3,60000,0,60000
'Simulation 188',1,6,0,0,0.15,1527,1524,0,0,0,3,60000,0,60000
'Simulation 189',1,6,0,0,0.15,1495,1486,0,0,0,9,60000,0,60000
'Simulation 190',1,6,0,0,0.15,1582,1574,0,0,0,8,60000,0,60000
'Simulation 191',1,6,0,0,0.15,1522,1518,0,0,0,4,60000,0,60000
'Simulation 192',1,6,0,0,0.15,1502,1498,0,0,0,4,60000,0,60000
'Simulation 193',1,6,0,0,0.15,1503,1496,0,0,0,7,60000,0,60000
'Simulation 194',1,6,0,0,0.15,1495,1491,0,0,1,3,60000,0,60000
'Simulation 195',1,6,0,0,0.15,1481,1475,0,0,1,5,60000,0,60000
'Simulation 196',1,6,0,0,0.15,1527,1521,0,0,0,6,60000,0,60000
'Simulation 197',1,6,0,0,0.15,1552,1546,0,0,0,6,60000,0,60000
'Simulation 198',1,6,0,0,0.15,1476,1471,0,0,0,5,60000,0,60000
'Simulation 199',1,6,0,0,0.15,1564,1562,0,0,0,2,60000,0,60000
'Simulation 200',1,6,0,0,0.15,1522,1516,0,0,0,6,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.15,1511.45,1506.6,0.0,0.0,0.15,4.7,60000.0,0.0,60000.0
'Simulation 201',1,6,0,0,0.2,2038,2022,0,0,7,9,60000,0,60000
'Simulation 202',1,6,0,0,0.2,1951,1934,0,0,7,10,60000,0,60000
'Simulation 203',1,6,0,0,0.2,1970,1955,0,0,9,6,60000,0,60000
'Simulation 204',1,6,0,0,0.2,1929,1921,0,0,6,2,60000,0,60000
'Simulation 205',1,6,0,0,0.2,2014,2005,0,0,5,4,60000,0,60000
'Simulation 206',1,6,0,0,0.2,1999,1995,0,0,1,3,60000,0,60000
'Simulation 207',1,6,0,0,0.2,2068,2060,0,0,1,7,60000,0,60000
'Simulation 208',1,6,0,0,0.2,2050,2035,0,0,5,10,60000,0,60000
'Simulation 209',1,6,0,0,0.2,2048,2039,0,0,1,8,60000,0,60000
'Simulation 210',1,6,0,0,0.2,1997,1987,0,0,4,6,60000,0,60000
'Simulation 211',1,6,0,0,0.2,1938,1932,0,0,1,5,60000,0,60000
'Simulation 212',1,6,0,0,0.2,2032,2021,0,0,4,7,60000,0,60000
'Simulation 213',1,6,0,0,0.2,2049,2041,0,0,1,7,60000,0,60000
'Simulation 214',1,6,0,0,0.2,1998,1987,0,0,2,9,60000,0,60000
'Simulation 215',1,6,0,0,0.2,1996,1991,0,0,0,5,60000,0,60000
'Simulation 216',1,6,0,0,0.2,1997,1990,0,0,1,6,60000,0,60000
'Simulation 217',1,6,0,0,0.2,2006,1995,0,0,7,4,60000,0,60000
'Simulation 218',1,6,0,0,0.2,2087,2077,0,0,4,6,60000,0,60000
'Simulation 219',1,6,0,0,0.2,1964,1950,0,0,5,9,60000,0,60000
'Simulation 220',1,6,0,0,0.2,1998,1986,0,0,4,8,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.2,2006.45,1996.15,0.0,0.0,3.75,6.55,60000.0,0.0,60000.0
'Simulation 221',1,6,0,0,0.5,4939,3503,0,0,1408,28,60000,0,60000
'Simulation 222',1,6,0,0,0.5,4990,3756,0,0,1202,32,60000,0,60000
'Simulation 223',1,6,0,0,0.5,5038,3862,0,0,1148,28,60000,0,60000
'Simulation 224',1,6,0,0,0.5,4915,3709,0,0,1179,27,60000,0,60000
'Simulation 225',1,6,0,0,0.5,4901,3818,0,0,1049,34,60000,0,60000
'Simulation 226',1,6,0,0,0.5,4959,3865,0,0,1062,32,60000,0,60000
'Simulation 227',1,6,0,0,0.5,4993,3520,0,0,1446,27,60000,0,60000
'Simulation 228',1,6,0,0,0.5,5039,3719,0,0,1302,18,60000,0,60000
'Simulation 229',1,6,0,0,0.5,4947,3582,0,0,1341,24,60000,0,60000
'Simulation 230',1,6,0,0,0.5,5033,3655,0,0,1351,27,60000,0,60000
'Simulation 231',1,6,0,0,0.5,4879,3436,0,0,1411,32,60000,0,60000
'Simulation 232',1,6,0,0,0.5,4937,3784,0,0,1122,31,60000,0,60000
'Simulation 233',1,6,0,0,0.5,5038,3842,0,0,1173,23,60000,0,60000
'Simulation 234',1,6,0,0,0.5,4996,3588,0,0,1385,23,60000,0,60000
'Simulation 235',1,6,0,0,0.5,4992,3846,0,0,1122,24,60000,0,60000
'Simulation 236',1,6,0,0,0.5,4987,3649,0,0,1304,34,60000,0,60000
'Simulation 237',1,6,0,0,0.5,4985,3833,0,0,1134,18,60000,0,60000
'Simulation 238',1,6,0,0,0.5,4867,3835,0,0,1008,24,60000,0,60000
'Simulation 239',1,6,0,0,0.5,4946,3763,0,0,1163,20,60000,0,60000
'Simulation 240',1,6,0,0,0.5,5049,3806,0,0,1221,22,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.5,4971.5,3718.55,0.0,0.0,1226.55,26.4,60000.0,0.0,60000.0
'Simulation 241',2,3,0,0,0.15,1485,732,0,0,730,23,30000,0,30000
'Simulation 242',2,3,0,0,0.15,1520,698,0,0,809,13,30000,0,30000
'Simulation 243',2,3,0,0,0.15,1441,758,0,0,663,20,30000,0,30000
'Simulation 244',2,3,0,0,0.15,1461,777,0,0,671,13,30000,0,30000
'Simulation 245',2,3,0,0,0.15,1472,714,0,0,745,13,30000,0,30000
'Simulation 246',2,3,0,0,0.15,1594,639,0,0,943,12,30000,0,30000
'Simulation 247',2,3,0,0,0.15,1551,658,0,0,878,15,30000,0,30000
'Simulation 248',2,3,0,0,0.15,1533,663,0,0,848,22,30000,0,30000
'Simulation 249',2,3,0,0,0.15,1479,734,0,0,731,14,30000,0,30000
'Simulation 250',2,3,0,0,0.15,1503,686,0,0,795,22,30000,0,30000
'Simulation 251',2,3,0,0,0.15,1485,691,0,0,788,6,30000,0,30000
'Simulation 252',2,3,0,0,0.15,1524,681,0,0,820,23,30000,0,30000
'Simulation 253',2,3,0,0,0.15,1529,739,0,0,779,11,30000,0,30000
'Simulation 254',2,3,0,0,0.15,1502,696,0,0,796,10,30000,0,30000
'Simulation 255',2,3,0,0,0.15,1500,644,0,0,835,21,30000,0,30000
'Simulation 256',2,3,0,0,0.15,1486,675,0,0,796,15,30000,0,30000
'Simulation 257',2,3,0,0,0.15,1467,807,0,0,640,20,30000,0,30000
'Simulation 258',2,3,0,0,0.15,1510,734,0,0,761,15,30000,0,30000
'Simulation 259',2,3,0,0,0.15,1608,681,0,0,914,13,30000,0,30000
'Simulation 260',2,3,0,0,0.15,1498,698,0,0,787,13,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.15,1507.4,705.25,0.0,0.0,786.45,15.7,30000.0,0.0,30000.0
'Simulation 261',2,3,0,0,0.2,2075,504,0,0,1551,20,30000,0,30000
'Simulation 262',2,3,0,0,0.2,1998,546,0,0,1431,21,30000,0,30000
'Simulation 263',2,3,0,0,0.2,1970,520,0,0,1425,25,30000,0,30000
'Simulation 264',2,3,0,0,0.2,2085,476,0,0,1586,23,30000,0,30000
'Simulation 265',2,3,0,0,0.2,1993,526,0,0,1445,22,30000,0,30000
'Simulation 266',2,3,0,0,0.2,1949,563,0,0,1362,24,30000,0,30000
'Simulation 267',2,3,0,0,0.2,1970,517,0,0,1430,23,30000,0,30000
'Simulation 268',2,3,0,0,0.2,1989,554,0,0,1422,13,30000,0,30000
'Simulation 269',2,3,0,0,0.2,1888,641,0,0,1225,22,30000,0,30000
'Simulation 270',2,3,0,0,0.2,1995,582,0,0,1398,15,30000,0,30000
'Simulation 271',2,3,0,0,0.2,1957,587,0,0,1345,25,30000,0,30000
'Simulation 272',2,3,0,0,0.2,2028,487,0,0,1521,20,30000,0,30000
'Simulation 273',2,3,0,0,0.2,1939,504,0,0,1416,19,30000,0,30000
'Simulation 274',2,3,0,0,0.2,2003,516,0,0,1469,18,30000,0,30000
'Simulation 275',2,3,0,0,0.2,1988,576,0,0,1391,21,30000,0,30000
'Simulation 276',2,3,0,0,0.2,1953,599,0,0,1334,20,30000,0,30000
'Simulation 277',2,3,0,0,0.2,2036,472,0,0,1538,26,30000,0,30000
'Simulation 278',2,3,0,0,0.2,2034,546,0,0,1471,17,30000,0,30000
'Simulation 279',2,3,0,0,0.2,2008,486,0,0,1503,19,30000,0,30000
'Simulation 280',2,3,0,0,0.2,1930,561,0,0,1345,24,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.2,1989.4,538.15,0.0,0.0,1430.4,20.85,30000.0,0.0,30000.0
'Simulation 281',2,3,0,0,0.5,5015,208,0,0,4740,67,30000,0,30000
'Simulation 282',2,3,0,0,0.5,5000,233,0,0,4709,58,30000,0,30000
'Simulation 283',2,3,0,0,0.5,4961,235,0,0,4677,49,30000,0,30000
'Simulation 284',2,3,0,0,0.5,5008,249,0,0,4700,59,30000,0,30000
'Simulation 285',2,3,0,0,0.5,4998,223,0,0,4714,61,30000,0,30000
'Simulation 286',2,3,0,0,0.5,5048,259,0,0,4727,62,30000,0,30000
'Simulation 287',2,3,0,0,0.5,4957,194,0,0,4704,59,30000,0,30000
'Simulation 288',2,3,0,0,0.5,5009,285,0,0,4677,47,30000,0,30000
'Simulation 289',2,3,0,0,0.5,4994,260,0,0,4684,50,30000,0,30000
'Simulation 290',2,3,0,0,0.5,5040,224,0,0,4754,62,30000,0,30000
'Simulation 291',2,3,0,0,0.5,5041,277,0,0,4711,53,30000,0,30000
'Simulation 292',2,3,0,0,0.5,4935,262,0,0,4616,57,30000,0,30000
'Simulation 293',2,3,0,0,0.5,5067,213,0,0,4800,54,30000,0,30000
'Simulation 294',2,3,0,0,0.5,5038,208,0,0,4774,56,30000,0,30000
'Simulation 295',2,3,0,0,0.5,4983,217,0,0,4709,57,30000,0,30000
'Simulation 296',2,3,0,0,0.5,4995,234,0,0,4708,53,30000,0,30000
'Simulation 297',2,3,0,0,0.5,4960,249,0,0,4655,56,30000,0,30000
'Simulation 298',2,3,0,0,0.5,4989,276,0,0,4662,51,30000,0,30000
'Simulation 299',2,3,0,0,0.5,4961,281,0,0,4632,48,30000,0,30000
'Simulation 300',2,3,0,0,0.5,5081,233,0,0,4789,59,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.5,5004.0,241.0,0.0,0.0,4707.1,55.9,30000.0,0.0,30000.0
'Simulation 301',2,4,0,0,0.15,1421,1330,0,0,86,5,40000,0,40000
'Simulation 302',2,4,0,0,0.15,1464,1219,0,0,227,18,40000,0,40000
