'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 55',1,3,0,0,0.5,4964,2030,0,0,2891,43,30000,0,30000
'Simulation 56',1,3,0,0,0.5,5064,2068,0,0,2952,44,30000,0,30000
'Simulation 57',1,3,0,0,0.5,4973,2165,0,0,2763,45,30000,0,30000
'Simulation 58',1,3,0,0,0.5,5017,2142,0,0,2835,40,30000,0,30000
'Simulation 59',1,3,0,0,0.5,5020,2121,0,0,2859,40,30000,0,30000
'Simulation 60',1,3,0,0,0.5,5090,1943,0,0,3104,43,30000,0,30000
'AveragedSim',1,3.0,0.0,0.0,0.5,5004.6,2035.2,0.0,0.0,2929.4,40.0,30000.0,0.0,30000.0
'Simulation 61',1,4,0,0,0.15,1454,1429,0,0,18,7,40000,0,40000
'Simulation 62',1,4,0,0,0.15,1389,1381,0,0,4,4,40000,0,40000
'Simulation 63',1,4,0,0,0.15,1553,1519,0,0,33,1,40000,0,40000
'Simulation 64',1,4,0,0,0.15,1492,1467,0,0,21,4,40000,0,40000
'Simulation 65',1,4,0,0,0.15,1563,1519,0,0,35,9,40000,0,40000
'Simulation 66',1,4,0,0,0.15,1473,1451,0,0,14,8,40000,0,40000
'Simulation 67',1,4,0,0,0.15,1537,1511,0,0,18,8,40000,0,40000
'Simulation 68',1,4,0,0,0.15,1514,1500,0,0,7,7,40000,0,40000
'Simulation 69',1,4,0,0,0.15,1511,1481,0,0,27,3,40000,0,40000
'Simulation 70',1,4,0,0,0.15,1573,1556,0,0,10,7,40000,0,40000
'Simulation 71',1,4,0,0,0.15,1474,1441,0,0,20,13,40000,0,40000
'Simulation 72',1,4,0,0,0.15,1474,1441,0,0,20,13,40000,0,40000
'Simulation 73',1,4,0,0,0.15,1494,1462,0,0,25,7,40000,0,40000
'Simulation 74',1,4,0,0,0.15,1491,1467,0,0,18,6,40000,0,40000
'Simulation 75',1,4,0,0,0.15,1498,1467,0,0,28,3,40000,0,40000
'Simulation 76',1,4,0,0,0.15,1521,1478,0,0,39,4,40000,0,40000
'Simulation 77',1,4,0,0,0.15,1423,1400,0,0,17,6,40000,0,40000
'Simulation 78',1,4,0,0,0.15,1492,1467,0,0,21,4,40000,0,40000
'Simulation 79',1,4,0,0,0.15,1480,1457,0,0,19,4,40000,0,40000
'Simulation 80',1,4,0,0,0.15,1501,1475,0,0,19,7,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.15,1495.35,1468.45,0.0,0.0,20.65,6.25,40000.0,0.0,40000.0
'Simulation 81',1,4,0,0,0.2,1976,1838,0,0,133,5,40000,0,40000
'Simulation 82',1,4,0,0,0.2,1991,1861,0,0,126,4,40000,0,40000
'Simulation 83',1,4,0,0,0.2,1980,1819,0,0,153,8,40000,0,40000
'Simulation 84',1,4,0,0,0.2,1979,1842,0,0,125,12,40000,0,40000
'Simulation 85',1,4,0,0,0.2,2055,1904,0,0,143,8,40000,0,40000
'Simulation 86',1,4,0,0,0.2,1941,1798,0,0,138,5,40000,0,40000
'Simulation 87',1,4,0,0,0.2,2004,1878,0,0,122,4,40000,0,40000
'Simulation 88',1,4,0,0,0.2,2009,1861,0,0,142,6,40000,0,40000
'Simulation 89',1,4,0,0,0.2,1986,1870,0,0,100,16,40000,0,40000
'Simulation 90',1,4,0,0,0.2,1975,1852,0,0,114,9,40000,0,40000
'Simulation 91',1,4,0,0,0.2,1963,1820,0,0,133,10,40000,0,40000
'Simulation 92',1,4,0,0,0.2,1995,1823,0,0,165,7,40000,0,40000
'Simulation 93',1,4,0,0,0.2,2012,1909,0,0,97,6,40000,0,40000
'Simulation 94',1,4,0,0,0.2,2005,1848,0,0,149,8,40000,0,40000
'Simulation 95',1,4,0,0,0.2,1997,1852,0,0,142,3,40000,0,40000
'Simulation 96',1,4,0,0,0.2,2008,1863,0,0,138,7,40000,0,40000
'Simulation 97',1,4,0,0,0.2,1936,1836,0,0,90,10,40000,0,40000
'Simulation 98',1,4,0,0,0.2,1979,1867,0,0,104,8,40000,0,40000
'Simulation 99',1,4,0,0,0.2,2031,1800,0,0,228,3,40000,0,40000
'Simulation 100',1,4,0,0,0.2,1943,1793,0,0,140,10,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.2,1988.25,1846.7,0.0,0.0,134.1,7.45,40000.0,0.0,40000.0
'Simulation 101',1,4,0,0,0.5,5049,2866,0,0,2153,30,40000,0,40000
'Simulation 102',1,4,0,0,0.5,4903,2694,0,0,2174,35,40000,0,40000
'Simulation 103',1,4,0,0,0.5,4953,2652,0,0,2266,35,40000,0,40000
'Simulation 104',1,4,0,0,0.5,4925,2791,0,0,2100,34,40000,0,40000
'Simulation 105',1,4,0,0,0.5,5016,2471,0,0,2506,39,40000,0,40000
'Simulation 106',1,4,0,0,0.5,5035,2812,0,0,2184,39,40000,0,40000
'Simulation 107',1,4,0,0,0.5,5055,2544,0,0,2468,43,40000,0,40000
'Simulation 108',1,4,0,0,0.5,5006,2846,0,0,2132,28,40000,0,40000
'Simulation 109',1,4,0,0,0.5,4992,2325,0,0,2624,43,40000,0,40000
'Simulation 110',1,4,0,0,0.5,5017,2753,0,0,2229,35,40000,0,40000
'Simulation 111',1,4,0,0,0.5,4954,2373,0,0,2538,43,40000,0,40000
'Simulation 112',1,4,0,0,0.5,5055,2465,0,0,2551,39,40000,0,40000
'Simulation 113',1,4,0,0,0.5,4968,2502,0,0,2428,38,40000,0,40000
'Simulation 114',1,4,0,0,0.5,4988,2694,0,0,2265,29,40000,0,40000
'Simulation 115',1,4,0,0,0.5,4961,2696,0,0,2230,35,40000,0,40000
'Simulation 116',1,4,0,0,0.5,4919,2574,0,0,2308,37,40000,0,40000
'Simulation 117',1,4,0,0,0.5,4953,2607,0,0,2315,31,40000,0,40000
'Simulation 118',1,4,0,0,0.5,4974,2667,0,0,2272,35,40000,0,40000
'Simulation 119',1,4,0,0,0.5,4923,2711,0,0,2174,38,40000,0,40000
'Simulation 120',1,4,0,0,0.5,4938,2642,0,0,2264,32,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.5,4979.2,2634.25,0.0,0.0,2309.05,35.9,40000.0,0.0,40000.0
'Simulation 121',1,5,0,0,0.15,1490,1484,0,0,2,4,50000,0,50000
'Simulation 122',1,5,0,0,0.15,1492,1488,0,0,0,4,50000,0,50000
'Simulation 123',1,5,0,0,0.15,1450,1444,0,0,2,4,50000,0,50000
'Simulation 124',1,5,0,0,0.15,1425,1424,0,0,0,1,50000,0,50000
'Simulation 125',1,5,0,0,0.15,1543,1532,0,0,2,9,50000,0,50000
'Simulation 126',1,5,0,0,0.15,1530,1521,0,0,4,5,50000,0,50000
'Simulation 127',1,5,0,0,0.15,1522,1517,0,0,1,4,50000,0,50000
'Simulation 128',1,5,0,0,0.15,1419,1418,0,0,0,1,50000,0,50000
'Simulation 129',1,5,0,0,0.15,1488,1479,0,0,3,6,50000,0,50000
'Simulation 130',1,5,0,0,0.15,1538,1529,0,0,2,7,50000,0,50000
'Simulation 131',1,5,0,0,0.15,1449,1444,0,0,3,2,50000,0,50000
'Simulation 132',1,5,0,0,0.15,1440,1432,0,0,3,5,50000,0,50000
'Simulation 133',1,5,0,0,0.15,1563,1559,0,0,2,2,50000,0,50000
'Simulation 134',1,5,0,0,0.15,1495,1488,0,0,3,4,50000,0,50000
'Simulation 135',1,5,0,0,0.15,1532,1524,0,0,4,4,50000,0,50000
'Simulation 136',1,5,0,0,0.15,1535,1526,0,0,6,3,50000,0,50000
'Simulation 137',1,5,0,0,0.15,1517,1505,0,0,5,7,50000,0,50000
'Simulation 138',1,5,0,0,0.15,1481,1473,0,0,2,6,50000,0,50000
'Simulation 139',1,5,0,0,0.15,1483,1476,0,0,0,7,50000,0,50000
'Simulation 140',1,5,0,0,0.15,1525,1520,0,0,1,4,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.15,1495.85,1489.15,0.0,0.0,2.25,4.45,50000.0,0.0,50000.0
'Simulation 141',1,5,0,0,0.2,1975,1960,0,0,9,6,50000,0,50000
'Simulation 142',1,5,0,0,0.2,2057,2021,0,0,28,8,50000,0,50000
'Simulation 143',1,5,0,0,0.2,1954,1928,0,0,21,5,50000,0,50000
'Simulation 144',1,5,0,0,0.2,1996,1974,0,0,14,8,50000,0,50000
'Simulation 145',1,5,0,0,0.2,1985,1937,0,0,41,7,50000,0,50000
'Simulation 146',1,5,0,0,0.2,2034,2017,0,0,12,5,50000,0,50000
'Simulation 147',1,5,0,0,0.2,1984,1954,0,0,24,6,50000,0,50000
'Simulation 148',1,5,0,0,0.2,1995,1971,0,0,17,7,50000,0,50000
'Simulation 149',1,5,0,0,0.2,1983,1945,0,0,30,8,50000,0,50000
'Simulation 150',1,5,0,0,0.2,1977,1946,0,0,20,11,50000,0,50000
'Simulation 151',1,5,0,0,0.2,2017,1993,0,0,19,5,50000,0,50000
'Simulation 152',1,5,0,0,0.2,1985,1951,0,0,25,9,50000,0,50000
'Simulation 153',1,5,0,0,0.2,2001,1974,0,0,20,7,50000,0,50000
'Simulation 154',1,5,0,0,0.2,1988,1961,0,0,21,6,50000,0,50000
'Simulation 155',1,5,0,0,0.2,1947,1924,0,0,17,6,50000,0,50000
'Simulation 156',1,5,0,0,0.2,1958,1914,0,0,43,1,50000,0,50000
'Simulation 157',1,5,0,0,0.2,2035,1983,0,0,42,10,50000,0,50000
'Simulation 158',1,5,0,0,0.2,1956,1929,0,0,22,5,50000,0,50000
'Simulation 159',1,5,0,0,0.2,1911,1888,0,0,15,8,50000,0,50000
'Simulation 160',1,5,0,0,0.2,1994,1947,0,0,41,6,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.2,1986.6,1955.85,0.0,0.0,24.05,6.7,50000.0,0.0,50000.0
'Simulation 161',1,5,0,0,0.5,4968,3127,0,0,1812,29,50000,0,50000
'Simulation 162',1,5,0,0,0.5,5028,3386,0,0,1605,37,50000,0,50000
'Simulation 163',1,5,0,0,0.5,5089,3254,0,0,1802,33,50000,0,50000
'Simulation 164',1,5,0,0,0.5,4858,3290,0,0,1539,29,50000,0,50000
'Simulation 165',1,5,0,0,0.5,5013,3188,0,0,1787,38,50000,0,50000
'Simulation 166',1,5,0,0,0.5,4955,3282,0,0,1639,34,50000,0,50000
'Simulation 167',1,5,0,0,0.5,5002,3316,0,0,1660,26,50000,0,50000
'Simulation 168',1,5,0,0,0.5,5006,3264,0,0,1707,35,50000,0,50000
'Simulation 169',1,5,0,0,0.5,4943,3266,0,0,1648,29,50000,0,50000
'Simulation 170',1,5,0,0,0.5,5024,3141,0,0,1856,27,50000,0,50000
'Simulation 171',1,5,0,0,0.5,4953,3369,0,0,1557,27,50000,0,50000
'Simulation 172',1,5,0,0,0.5,5043,3303,0,0,1706,34,50000,0,50000
'Simulation 173',1,5,0,0,0.5,5046,3395,0,0,1618,33,50000,0,50000
'Simulation 174',1,5,0,0,0.5,5074,3175,0,0,1872,27,50000,0,50000
'Simulation 175',1,5,0,0,0.5,5044,3180,0,0,1832,32,50000,0,50000
'Simulation 176',1,5,0,0,0.5,4979,3050,0,0,1896,33,50000,0,50000
'Simulation 177',1,5,0,0,0.5,4974,3174,0,0,1774,26,50000,0,50000
'Simulation 178',1,5,0,0,0.5,4969,3420,0,0,1520,29,50000,0,50000
'Simulation 179',1,5,0,0,0.5,4980,3206,0,0,1748,26,50000,0,50000
'Simulation 180',1,5,0,0,0.5,5055,3372,0,0,1653,30,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.5,5000.15,3257.9,0.0,0.0,1711.55,30.7,50000.0,0.0,50000.0
'Simulation 181',1,6,0,0,0.15,1499,1496,0,0,0,3,60000,0,60000
'Simulation 182',1,6,0,0,0.15,1499,1493,0,0,0,6,60000,0,60000
'Simulation 183',1,6,0,0,0.15,1489,1486,0,0,1,2,60000,0,60000
'Simulation 184',1,6,0,0,0.15,1554,1548,0,0,0,6,60000,0,60000
'Simulation 185',1,6,0,0,0.15,1471,1463,0,0,1,7,60000,0,60000
'Simulation 186',1,6,0,0,0.15,1500,1495,0,0,0,5,60000,0,60000
'Simulation 187',1,6,0,0,0.15,1527,1523,0,0,0,4,60000,0,60000
'Simulation 188',1,6,0,0,0.15,1516,1511,0,0,0,5,60000,0,60000
'Simulation 189',1,6,0,0,0.15,1558,1553,0,0,0,5,60000,0,60000
'Simulation 190',1,6,0,0,0.15,1570,1568,0,0,0,2,60000,0,60000
'Simulation 191',1,6,0,0,0.15,1472,1465,0,0,1,6,60000,0,60000
'Simulation 192',1,6,0,0,0.15,1471,1471,0,0,0,0,60000,0,60000
'Simulation 193',1,6,0,0,0.15,1540,1537,0,0,0,3,60000,0,60000
'Simulation 194',1,6,0,0,0.15,1496,1493,0,0,1,2,60000,0,60000
'Simulation 195',1,6,0,0,0.15,1519,1514,0,0,0,5,60000,0,60000
'Simulation 196',1,6,0,0,0.15,1498,1495,0,0,0,3,60000,0,60000
'Simulation 197',1,6,0,0,0.15,1528,1522,0,0,0,6,60000,0,60000
'Simulation 198',1,6,0,0,0.15,1507,1502,0,0,0,5,60000,0,60000
'Simulation 199',1,6,0,0,0.15,1502,1494,0,0,0,8,60000,0,60000
'Simulation 200',1,6,0,0,0.15,1507,1501,0,0,0,6,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.15,1511.15,1506.5,0.0,0.0,0.2,4.45,60000.0,0.0,60000.0
'Simulation 201',1,6,0,0,0.2,2017,2014,0,0,1,2,60000,0,60000
'Simulation 202',1,6,0,0,0.2,1964,1950,0,0,5,9,60000,0,60000
'Simulation 203',1,6,0,0,0.2,1981,1967,0,0,8,6,60000,0,60000
'Simulation 204',1,6,0,0,0.2,2028,2014,0,0,4,10,60000,0,60000
'Simulation 205',1,6,0,0,0.2,1981,1974,0,0,4,3,60000,0,60000
'Simulation 206',1,6,0,0,0.2,2032,2014,0,0,11,7,60000,0,60000
'Simulation 207',1,6,0,0,0.2,1988,1981,0,0,3,4,60000,0,60000
'Simulation 208',1,6,0,0,0.2,2035,2015,0,0,10,10,60000,0,60000
'Simulation 209',1,6,0,0,0.2,2037,2031,0,0,2,4,60000,0,60000
'Simulation 210',1,6,0,0,0.2,2062,2046,0,0,11,5,60000,0,60000
'Simulation 211',1,6,0,0,0.2,1995,1989,0,0,0,6,60000,0,60000
'Simulation 212',1,6,0,0,0.2,1980,1968,0,0,5,7,60000,0,60000
'Simulation 213',1,6,0,0,0.2,1992,1985,0,0,0,7,60000,0,60000
'Simulation 214',1,6,0,0,0.2,2003,1996,0,0,2,5,60000,0,60000
'Simulation 215',1,6,0,0,0.2,2055,2043,0,0,6,6,60000,0,60000
'Simulation 216',1,6,0,0,0.2,2040,2032,0,0,2,6,60000,0,60000
'Simulation 217',1,6,0,0,0.2,1950,1942,0,0,3,5,60000,0,60000
'Simulation 218',1,6,0,0,0.2,1979,1969,0,0,5,5,60000,0,60000
'Simulation 219',1,6,0,0,0.2,2030,2013,0,0,13,4,60000,0,60000
'Simulation 220',1,6,0,0,0.2,2025,2013,0,0,4,8,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.2,2008.7,1997.8,0.0,0.0,4.95,5.95,60000.0,0.0,60000.0
'Simulation 221',1,6,0,0,0.5,4965,3848,0,0,1100,17,60000,0,60000
'Simulation 222',1,6,0,0,0.5,4969,3809,0,0,1135,25,60000,0,60000
'Simulation 223',1,6,0,0,0.5,5001,3786,0,0,1182,33,60000,0,60000
'Simulation 224',1,6,0,0,0.5,4987,3596,0,0,1369,22,60000,0,60000
'Simulation 225',1,6,0,0,0.5,5036,3364,0,0,1638,34,60000,0,60000
'Simulation 226',1,6,0,0,0.5,4972,3768,0,0,1174,30,60000,0,60000
'Simulation 227',1,6,0,0,0.5,4938,3715,0,0,1208,15,60000,0,60000
'Simulation 228',1,6,0,0,0.5,5028,3462,0,0,1524,42,60000,0,60000
'Simulation 229',1,6,0,0,0.5,5045,3967,0,0,1053,25,60000,0,60000
'Simulation 230',1,6,0,0,0.5,4980,3648,0,0,1309,23,60000,0,60000
'Simulation 231',1,6,0,0,0.5,5053,3579,0,0,1449,25,60000,0,60000
'Simulation 232',1,6,0,0,0.5,5006,3546,0,0,1426,34,60000,0,60000
'Simulation 233',1,6,0,0,0.5,4991,3817,0,0,1145,29,60000,0,60000
'Simulation 234',1,6,0,0,0.5,5055,3620,0,0,1407,28,60000,0,60000
'Simulation 235',1,6,0,0,0.5,5020,3614,0,0,1374,32,60000,0,60000
'Simulation 236',1,6,0,0,0.5,4966,3877,0,0,1061,28,60000,0,60000
'Simulation 237',1,6,0,0,0.5,4971,3629,0,0,1311,31,60000,0,60000
'Simulation 238',1,6,0,0,0.5,4987,3649,0,0,1304,34,60000,0,60000
'Simulation 239',1,6,0,0,0.5,5002,3599,0,0,1377,26,60000,0,60000
'Simulation 240',1,6,0,0,0.5,4991,3614,0,0,1352,25,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.5,4998.15,3675.35,0.0,0.0,1294.9,27.9,60000.0,0.0,60000.0
'Simulation 241',2,3,0,0,0.15,1475,739,0,0,725,11,30000,0,30000
'Simulation 242',2,3,0,0,0.15,1546,661,0,0,868,17,30000,0,30000
'Simulation 243',2,3,0,0,0.15,1484,770,0,0,694,20,30000,0,30000
'Simulation 244',2,3,0,0,0.15,1501,722,0,0,764,15,30000,0,30000
'Simulation 245',2,3,0,0,0.15,1488,641,0,0,833,14,30000,0,30000
'Simulation 246',2,3,0,0,0.15,1456,688,0,0,758,10,30000,0,30000
'Simulation 247',2,3,0,0,0.15,1456,781,0,0,666,9,30000,0,30000
'Simulation 248',2,3,0,0,0.15,1483,710,0,0,757,16,30000,0,30000
'Simulation 249',2,3,0,0,0.15,1461,753,0,0,694,14,30000,0,30000
'Simulation 250',2,3,0,0,0.15,1505,666,0,0,818,21,30000,0,30000
'Simulation 251',2,3,0,0,0.15,1443,783,0,0,645,15,30000,0,30000
'Simulation 252',2,3,0,0,0.15,1472,734,0,0,719,19,30000,0,30000
'Simulation 253',2,3,0,0,0.15,1452,757,0,0,677,18,30000,0,30000
'Simulation 254',2,3,0,0,0.15,1522,743,0,0,756,23,30000,0,30000
'Simulation 255',2,3,0,0,0.15,1469,745,0,0,720,4,30000,0,30000
'Simulation 256',2,3,0,0,0.15,1488,641,0,0,833,14,30000,0,30000
'Simulation 257',2,3,0,0,0.15,1427,755,0,0,655,17,30000,0,30000
'Simulation 258',2,3,0,0,0.15,1413,796,0,0,602,15,30000,0,30000
'Simulation 259',2,3,0,0,0.15,1436,693,0,0,732,11,30000,0,30000
'Simulation 260',2,3,0,0,0.15,1544,624,0,0,902,18,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.15,1476.05,720.1,0.0,0.0,740.9,15.05,30000.0,0.0,30000.0
'Simulation 261',2,3,0,0,0.2,1936,532,0,0,1382,22,30000,0,30000
'Simulation 262',2,3,0,0,0.2,1954,557,0,0,1371,26,30000,0,30000
'Simulation 263',2,3,0,0,0.2,1908,472,0,0,1414,22,30000,0,30000
'Simulation 264',2,3,0,0,0.2,1991,554,0,0,1425,12,30000,0,30000
'Simulation 265',2,3,0,0,0.2,1972,590,0,0,1360,22,30000,0,30000
'Simulation 266',2,3,0,0,0.2,1980,524,0,0,1436,20,30000,0,30000
'Simulation 267',2,3,0,0,0.2,2017,489,0,0,1505,23,30000,0,30000
'Simulation 268',2,3,0,0,0.2,2012,496,0,0,1499,17,30000,0,30000
'Simulation 269',2,3,0,0,0.2,2068,473,0,0,1575,20,30000,0,30000
'Simulation 270',2,3,0,0,0.2,2004,523,0,0,1461,20,30000,0,30000
'Simulation 271',2,3,0,0,0.2,2007,462,0,0,1521,24,30000,0,30000
'Simulation 272',2,3,0,0,0.2,2019,523,0,0,1476,20,30000,0,30000
'Simulation 273',2,3,0,0,0.2,1997,512,0,0,1461,24,30000,0,30000
'Simulation 274',2,3,0,0,0.2,2020,580,0,0,1424,16,30000,0,30000
'Simulation 275',2,3,0,0,0.2,1944,562,0,0,1362,20,30000,0,30000
'Simulation 276',2,3,0,0,0.2,2003,516,0,0,1469,18,30000,0,30000
'Simulation 277',2,3,0,0,0.2,2024,532,0,0,1465,27,30000,0,30000
'Simulation 278',2,3,0,0,0.2,1901,501,0,0,1378,22,30000,0,30000
'Simulation 279',2,3,0,0,0.2,1932,566,0,0,1345,21,30000,0,30000
'Simulation 280',2,3,0,0,0.2,1945,569,0,0,1355,21,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.2,1981.7,526.65,0.0,0.0,1434.2,20.85,30000.0,0.0,30000.0
'Simulation 281',2,3,0,0,0.5,4924,226,0,0,4639,59,30000,0,30000
'Simulation 282',2,3,0,0,0.5,5076,260,0,0,4762,54,30000,0,30000
'Simulation 283',2,3,0,0,0.5,4945,239,0,0,4649,57,30000,0,30000
'Simulation 284',2,3,0,0,0.5,5110,265,0,0,4787,58,30000,0,30000
'Simulation 285',2,3,0,0,0.5,5041,238,0,0,4754,49,30000,0,30000
'Simulation 286',2,3,0,0,0.5,5108,257,0,0,4792,59,30000,0,30000
'Simulation 287',2,3,0,0,0.5,5049,226,0,0,4765,58,30000,0,30000
'Simulation 288',2,3,0,0,0.5,4979,207,0,0,4715,57,30000,0,30000
'Simulation 289',2,3,0,0,0.5,5067,238,0,0,4777,52,30000,0,30000
'Simulation 290',2,3,0,0,0.5,5010,268,0,0,4688,54,30000,0,30000
'Simulation 291',2,3,0,0,0.5,4971,225,0,0,4696,50,30000,0,30000
'Simulation 292',2,3,0,0,0.5,5026,216,0,0,4759,51,30000,0,30000
'Simulation 293',2,3,0,0,0.5,5036,245,0,0,4733,58,30000,0,30000
'Simulation 294',2,3,0,0,0.5,4921,251,0,0,4615,55,30000,0,30000
'Simulation 295',2,3,0,0,0.5,4969,211,0,0,4704,54,30000,0,30000
'Simulation 296',2,3,0,0,0.5,5002,235,0,0,4712,55,30000,0,30000
'Simulation 297',2,3,0,0,0.5,4924,231,0,0,4637,56,30000,0,30000
'Simulation 298',2,3,0,0,0.5,4978,261,0,0,4658,59,30000,0,30000
'Simulation 299',2,3,0,0,0.5,5028,230,0,0,4739,59,30000,0,30000
'Simulation 300',2,3,0,0,0.5,4988,252,0,0,4689,47,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.5,5007.6,239.05,0.0,0.0,4713.5,55.05,30000.0,0.0,30000.0
'Simulation 301',2,4,0,0,0.15,1476,1264,0,0,197,15,40000,0,40000
'Simulation 302',2,4,0,0,0.15,1514,1214,0,0,292,8,40000,0,40000
