'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 285',3,3,0,0,0.2,1935,446,0,0,1460,29,30000,0,30000
'Simulation 286',3,3,0,0,0.2,1977,453,0,0,1508,16,30000,0,30000
'Simulation 287',3,3,0,0,0.2,2015,452,0,0,1538,25,30000,0,30000
'Simulation 288',3,3,0,0,0.2,2005,481,0,0,1505,19,30000,0,30000
'Simulation 289',3,3,0,0,0.2,1978,478,0,0,1479,21,30000,0,30000
'Simulation 290',3,3,0,0,0.2,2006,489,0,0,1484,33,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.2,1983.8,475.0,0.0,0.0,1486.6,22.2,30000.0,0.0,30000.0
'Simulation 291',3,3,0,0,0.5,4912,152,0,0,4698,62,30000,0,30000
'Simulation 292',3,3,0,0,0.5,5013,135,0,0,4827,51,30000,0,30000
'Simulation 293',3,3,0,0,0.5,4943,130,0,0,4770,43,30000,0,30000
'Simulation 294',3,3,0,0,0.5,5081,148,0,0,4878,55,30000,0,30000
'Simulation 295',3,3,0,0,0.5,4858,171,0,0,4634,53,30000,0,30000
'Simulation 296',3,3,0,0,0.5,4987,137,0,0,4795,55,30000,0,30000
'Simulation 297',3,3,0,0,0.5,5007,117,0,0,4830,60,30000,0,30000
'Simulation 298',3,3,0,0,0.5,5008,155,0,0,4800,53,30000,0,30000
'Simulation 299',3,3,0,0,0.5,5013,149,0,0,4810,54,30000,0,30000
'Simulation 300',3,3,0,0,0.5,4960,148,0,0,4752,60,30000,0,30000
'AveragedSim',3,3.0,0.0,0.0,0.5,4978.2,144.2,0.0,0.0,4779.4,54.6,30000.0,0.0,30000.0
'Simulation 301',3,5,0,0,0.142,1380,1376,0,0,0,4,50000,0,50000
'Simulation 302',3,5,0,0,0.142,1453,1446,0,0,3,4,50000,0,50000
'Simulation 303',3,5,0,0,0.142,1378,1375,0,0,0,3,50000,0,50000
'Simulation 304',3,5,0,0,0.142,1380,1374,0,0,0,6,50000,0,50000
'Simulation 305',3,5,0,0,0.142,1397,1391,0,0,1,5,50000,0,50000
'Simulation 306',3,5,0,0,0.142,1430,1427,0,0,0,3,50000,0,50000
'Simulation 307',3,5,0,0,0.142,1411,1402,0,0,7,2,50000,0,50000
'Simulation 308',3,5,0,0,0.142,1442,1437,0,0,0,5,50000,0,50000
'Simulation 309',3,5,0,0,0.142,1425,1422,0,0,0,3,50000,0,50000
'Simulation 310',3,5,0,0,0.142,1471,1469,0,0,0,2,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.142,1416.7,1411.9,0.0,0.0,1.1,3.7,50000.0,0.0,50000.0
'Simulation 311',3,5,0,0,0.156,1576,1546,0,0,22,8,50000,0,50000
'Simulation 312',3,5,0,0,0.156,1587,1582,0,0,0,5,50000,0,50000
'Simulation 313',3,5,0,0,0.156,1527,1518,0,0,4,5,50000,0,50000
'Simulation 314',3,5,0,0,0.156,1578,1566,0,0,0,12,50000,0,50000
'Simulation 315',3,5,0,0,0.156,1520,1513,0,0,4,3,50000,0,50000
'Simulation 316',3,5,0,0,0.156,1547,1539,0,0,0,8,50000,0,50000
'Simulation 317',3,5,0,0,0.156,1578,1567,0,0,2,9,50000,0,50000
'Simulation 318',3,5,0,0,0.156,1539,1512,0,0,13,14,50000,0,50000
'Simulation 319',3,5,0,0,0.156,1643,1547,0,0,90,6,50000,0,50000
'Simulation 320',3,5,0,0,0.156,1572,1565,0,0,0,7,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.156,1566.7,1545.5,0.0,0.0,13.5,7.7,50000.0,0.0,50000.0
'Simulation 321',3,5,0,0,0.194,1917,1607,0,0,291,19,50000,0,50000
'Simulation 322',3,5,0,0,0.194,1953,1460,0,0,473,20,50000,0,50000
'Simulation 323',3,5,0,0,0.194,1963,1440,0,0,505,18,50000,0,50000
'Simulation 324',3,5,0,0,0.194,1915,1379,0,0,527,9,50000,0,50000
'Simulation 325',3,5,0,0,0.194,1892,1685,0,0,193,14,50000,0,50000
'Simulation 326',3,5,0,0,0.194,1931,1439,0,0,481,11,50000,0,50000
'Simulation 327',3,5,0,0,0.194,1925,1558,0,0,358,9,50000,0,50000
'Simulation 328',3,5,0,0,0.194,2012,1512,0,0,489,11,50000,0,50000
'Simulation 329',3,5,0,0,0.194,1932,1606,0,0,313,13,50000,0,50000
'Simulation 330',3,5,0,0,0.194,1880,1543,0,0,320,17,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.194,1932.0,1522.9,0.0,0.0,395.0,14.1,50000.0,0.0,50000.0
'Simulation 331',3,5,0,0,0.15,1536,1517,0,0,14,5,50000,0,50000
'Simulation 332',3,5,0,0,0.15,1507,1499,0,0,0,8,50000,0,50000
'Simulation 333',3,5,0,0,0.15,1484,1470,0,0,11,3,50000,0,50000
'Simulation 334',3,5,0,0,0.15,1429,1419,0,0,6,4,50000,0,50000
'Simulation 335',3,5,0,0,0.15,1499,1486,0,0,8,5,50000,0,50000
'Simulation 336',3,5,0,0,0.15,1551,1522,0,0,15,14,50000,0,50000
'Simulation 337',3,5,0,0,0.15,1521,1519,0,0,0,2,50000,0,50000
'Simulation 338',3,5,0,0,0.15,1533,1523,0,0,3,7,50000,0,50000
'Simulation 339',3,5,0,0,0.15,1576,1558,0,0,15,3,50000,0,50000
'Simulation 340',3,5,0,0,0.15,1474,1468,0,0,2,4,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.15,1511.0,1498.1,0.0,0.0,7.4,5.5,50000.0,0.0,50000.0
'Simulation 341',3,5,0,0,0.2,1919,1433,0,0,468,18,50000,0,50000
'Simulation 342',3,5,0,0,0.2,1974,1486,0,0,461,27,50000,0,50000
'Simulation 343',3,5,0,0,0.2,1979,1491,0,0,470,18,50000,0,50000
'Simulation 344',3,5,0,0,0.2,1985,1329,0,0,633,23,50000,0,50000
'Simulation 345',3,5,0,0,0.2,2017,1444,0,0,549,24,50000,0,50000
'Simulation 346',3,5,0,0,0.2,2065,1237,0,0,805,23,50000,0,50000
'Simulation 347',3,5,0,0,0.2,2013,1445,0,0,551,17,50000,0,50000
'Simulation 348',3,5,0,0,0.2,1975,1556,0,0,399,20,50000,0,50000
'Simulation 349',3,5,0,0,0.2,2075,1240,0,0,816,19,50000,0,50000
'Simulation 350',3,5,0,0,0.2,1970,1523,0,0,424,23,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.2,1997.2,1418.4,0.0,0.0,557.6,21.2,50000.0,0.0,50000.0
'Simulation 351',3,5,0,0,0.5,5052,416,0,0,4581,55,50000,0,50000
'Simulation 352',3,5,0,0,0.5,4942,390,0,0,4500,52,50000,0,50000
'Simulation 353',3,5,0,0,0.5,4996,479,0,0,4458,59,50000,0,50000
'Simulation 354',3,5,0,0,0.5,5090,335,0,0,4698,57,50000,0,50000
'Simulation 355',3,5,0,0,0.5,5058,387,0,0,4617,54,50000,0,50000
'Simulation 356',3,5,0,0,0.5,4994,394,0,0,4534,66,50000,0,50000
'Simulation 357',3,5,0,0,0.5,4987,387,0,0,4538,62,50000,0,50000
'Simulation 358',3,5,0,0,0.5,5010,424,0,0,4528,58,50000,0,50000
'Simulation 359',3,5,0,0,0.5,4962,345,0,0,4555,62,50000,0,50000
'Simulation 360',3,5,0,0,0.5,4919,369,0,0,4498,52,50000,0,50000
'AveragedSim',3,5.0,0.0,0.0,0.5,5001.0,392.6,0.0,0.0,4550.7,57.7,50000.0,0.0,50000.0
