'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 57',1,3,0,0,0.5,4988,1956,0,0,2997,35,30000,0,30000
'Simulation 58',1,3,0,0,0.5,4955,1877,0,0,3031,47,30000,0,30000
'Simulation 59',1,3,0,0,0.5,4962,2333,0,0,2579,50,30000,0,30000
'Simulation 60',1,3,0,0,0.5,5041,2228,0,0,2779,34,30000,0,30000
'AveragedSim',1,3.0,0.0,0.0,0.5,5014.2,2003.85,0.0,0.0,2969.9,40.45,30000.0,0.0,30000.0
'Simulation 61',1,4,0,0,0.15,1505,1472,0,0,28,5,40000,0,40000
'Simulation 62',1,4,0,0,0.15,1506,1466,0,0,34,6,40000,0,40000
'Simulation 63',1,4,0,0,0.15,1490,1473,0,0,14,3,40000,0,40000
'Simulation 64',1,4,0,0,0.15,1469,1455,0,0,12,2,40000,0,40000
'Simulation 65',1,4,0,0,0.15,1520,1497,0,0,20,3,40000,0,40000
'Simulation 66',1,4,0,0,0.15,1531,1493,0,0,31,7,40000,0,40000
'Simulation 67',1,4,0,0,0.15,1536,1516,0,0,13,7,40000,0,40000
'Simulation 68',1,4,0,0,0.15,1449,1433,0,0,11,5,40000,0,40000
'Simulation 69',1,4,0,0,0.15,1453,1432,0,0,17,4,40000,0,40000
'Simulation 70',1,4,0,0,0.15,1508,1485,0,0,16,7,40000,0,40000
'Simulation 71',1,4,0,0,0.15,1446,1435,0,0,6,5,40000,0,40000
'Simulation 72',1,4,0,0,0.15,1493,1463,0,0,22,8,40000,0,40000
'Simulation 73',1,4,0,0,0.15,1521,1483,0,0,31,7,40000,0,40000
'Simulation 74',1,4,0,0,0.15,1510,1487,0,0,15,8,40000,0,40000
'Simulation 75',1,4,0,0,0.15,1464,1430,0,0,31,3,40000,0,40000
'Simulation 76',1,4,0,0,0.15,1514,1483,0,0,25,6,40000,0,40000
'Simulation 77',1,4,0,0,0.15,1502,1485,0,0,12,5,40000,0,40000
'Simulation 78',1,4,0,0,0.15,1585,1562,0,0,19,4,40000,0,40000
'Simulation 79',1,4,0,0,0.15,1497,1472,0,0,17,8,40000,0,40000
'Simulation 80',1,4,0,0,0.15,1519,1485,0,0,24,10,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.15,1500.9,1475.35,0.0,0.0,19.9,5.65,40000.0,0.0,40000.0
'Simulation 81',1,4,0,0,0.2,1931,1773,0,0,148,10,40000,0,40000
'Simulation 82',1,4,0,0,0.2,2062,1838,0,0,213,11,40000,0,40000
'Simulation 83',1,4,0,0,0.2,2003,1867,0,0,128,8,40000,0,40000
'Simulation 84',1,4,0,0,0.2,1967,1873,0,0,86,8,40000,0,40000
'Simulation 85',1,4,0,0,0.2,2072,1896,0,0,163,13,40000,0,40000
'Simulation 86',1,4,0,0,0.2,2042,1896,0,0,141,5,40000,0,40000
'Simulation 87',1,4,0,0,0.2,1864,1771,0,0,84,9,40000,0,40000
'Simulation 88',1,4,0,0,0.2,2036,1894,0,0,134,8,40000,0,40000
'Simulation 89',1,4,0,0,0.2,2057,1917,0,0,130,10,40000,0,40000
'Simulation 90',1,4,0,0,0.2,1984,1891,0,0,83,10,40000,0,40000
'Simulation 91',1,4,0,0,0.2,2039,1904,0,0,126,9,40000,0,40000
'Simulation 92',1,4,0,0,0.2,1978,1827,0,0,143,8,40000,0,40000
'Simulation 93',1,4,0,0,0.2,2043,1840,0,0,192,11,40000,0,40000
'Simulation 94',1,4,0,0,0.2,1949,1833,0,0,105,11,40000,0,40000
'Simulation 95',1,4,0,0,0.2,1989,1829,0,0,157,3,40000,0,40000
'Simulation 96',1,4,0,0,0.2,2021,1908,0,0,108,5,40000,0,40000
'Simulation 97',1,4,0,0,0.2,1999,1903,0,0,89,7,40000,0,40000
'Simulation 98',1,4,0,0,0.2,1966,1814,0,0,145,7,40000,0,40000
'Simulation 99',1,4,0,0,0.2,1948,1841,0,0,102,5,40000,0,40000
'Simulation 100',1,4,0,0,0.2,2010,1852,0,0,152,6,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.2,1998.0,1858.35,0.0,0.0,131.45,8.2,40000.0,0.0,40000.0
'Simulation 101',1,4,0,0,0.5,4968,2777,0,0,2148,43,40000,0,40000
'Simulation 102',1,4,0,0,0.5,4967,2606,0,0,2325,36,40000,0,40000
'Simulation 103',1,4,0,0,0.5,4904,2587,0,0,2285,32,40000,0,40000
'Simulation 104',1,4,0,0,0.5,5017,2882,0,0,2099,36,40000,0,40000
'Simulation 105',1,4,0,0,0.5,4943,2738,0,0,2161,44,40000,0,40000
'Simulation 106',1,4,0,0,0.5,4970,2545,0,0,2386,39,40000,0,40000
'Simulation 107',1,4,0,0,0.5,4987,2709,0,0,2245,33,40000,0,40000
'Simulation 108',1,4,0,0,0.5,4958,2606,0,0,2317,35,40000,0,40000
'Simulation 109',1,4,0,0,0.5,4904,2587,0,0,2285,32,40000,0,40000
'Simulation 110',1,4,0,0,0.5,5049,2803,0,0,2209,37,40000,0,40000
'Simulation 111',1,4,0,0,0.5,5064,2496,0,0,2526,42,40000,0,40000
'Simulation 112',1,4,0,0,0.5,4986,2716,0,0,2233,37,40000,0,40000
'Simulation 113',1,4,0,0,0.5,5033,2658,0,0,2338,37,40000,0,40000
'Simulation 114',1,4,0,0,0.5,4976,2717,0,0,2227,32,40000,0,40000
'Simulation 115',1,4,0,0,0.5,5054,2574,0,0,2442,38,40000,0,40000
'Simulation 116',1,4,0,0,0.5,4866,2590,0,0,2250,26,40000,0,40000
'Simulation 117',1,4,0,0,0.5,4990,2632,0,0,2322,36,40000,0,40000
'Simulation 118',1,4,0,0,0.5,4883,2810,0,0,2034,39,40000,0,40000
'Simulation 119',1,4,0,0,0.5,4942,2785,0,0,2116,41,40000,0,40000
'Simulation 120',1,4,0,0,0.5,5046,2720,0,0,2288,38,40000,0,40000
'AveragedSim',1,4.0,0.0,0.0,0.5,4975.35,2676.9,0.0,0.0,2261.8,36.65,40000.0,0.0,40000.0
'Simulation 121',1,5,0,0,0.15,1500,1493,0,0,5,2,50000,0,50000
'Simulation 122',1,5,0,0,0.15,1507,1497,0,0,5,5,50000,0,50000
'Simulation 123',1,5,0,0,0.15,1548,1544,0,0,1,3,50000,0,50000
'Simulation 124',1,5,0,0,0.15,1456,1450,0,0,1,5,50000,0,50000
'Simulation 125',1,5,0,0,0.15,1438,1434,0,0,0,4,50000,0,50000
'Simulation 126',1,5,0,0,0.15,1526,1518,0,0,2,6,50000,0,50000
'Simulation 127',1,5,0,0,0.15,1467,1461,0,0,4,2,50000,0,50000
'Simulation 128',1,5,0,0,0.15,1526,1517,0,0,1,8,50000,0,50000
'Simulation 129',1,5,0,0,0.15,1556,1546,0,0,2,8,50000,0,50000
'Simulation 130',1,5,0,0,0.15,1473,1466,0,0,0,7,50000,0,50000
'Simulation 131',1,5,0,0,0.15,1512,1505,0,0,0,7,50000,0,50000
'Simulation 132',1,5,0,0,0.15,1482,1472,0,0,2,8,50000,0,50000
'Simulation 133',1,5,0,0,0.15,1502,1497,0,0,0,5,50000,0,50000
'Simulation 134',1,5,0,0,0.15,1482,1477,0,0,3,2,50000,0,50000
'Simulation 135',1,5,0,0,0.15,1526,1524,0,0,1,1,50000,0,50000
'Simulation 136',1,5,0,0,0.15,1528,1521,0,0,3,4,50000,0,50000
'Simulation 137',1,5,0,0,0.15,1538,1532,0,0,1,5,50000,0,50000
'Simulation 138',1,5,0,0,0.15,1512,1505,0,0,5,2,50000,0,50000
'Simulation 139',1,5,0,0,0.15,1518,1513,0,0,0,5,50000,0,50000
'Simulation 140',1,5,0,0,0.15,1441,1432,0,0,1,8,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.15,1501.9,1495.2,0.0,0.0,1.85,4.85,50000.0,0.0,50000.0
'Simulation 141',1,5,0,0,0.2,2037,1987,0,0,35,15,50000,0,50000
'Simulation 142',1,5,0,0,0.2,2028,2002,0,0,21,5,50000,0,50000
'Simulation 143',1,5,0,0,0.2,2047,2019,0,0,21,7,50000,0,50000
'Simulation 144',1,5,0,0,0.2,2024,2001,0,0,16,7,50000,0,50000
'Simulation 145',1,5,0,0,0.2,1992,1957,0,0,24,11,50000,0,50000
'Simulation 146',1,5,0,0,0.2,2040,2011,0,0,22,7,50000,0,50000
'Simulation 147',1,5,0,0,0.2,2090,2050,0,0,33,7,50000,0,50000
'Simulation 148',1,5,0,0,0.2,2015,1983,0,0,24,8,50000,0,50000
'Simulation 149',1,5,0,0,0.2,1927,1895,0,0,27,5,50000,0,50000
'Simulation 150',1,5,0,0,0.2,2008,1956,0,0,44,8,50000,0,50000
'Simulation 151',1,5,0,0,0.2,1911,1888,0,0,15,8,50000,0,50000
'Simulation 152',1,5,0,0,0.2,1995,1982,0,0,8,5,50000,0,50000
'Simulation 153',1,5,0,0,0.2,2017,1993,0,0,15,9,50000,0,50000
'Simulation 154',1,5,0,0,0.2,2020,1992,0,0,19,9,50000,0,50000
'Simulation 155',1,5,0,0,0.2,2006,1979,0,0,18,9,50000,0,50000
'Simulation 156',1,5,0,0,0.2,2009,1972,0,0,25,12,50000,0,50000
'Simulation 157',1,5,0,0,0.2,1993,1962,0,0,24,7,50000,0,50000
'Simulation 158',1,5,0,0,0.2,1930,1909,0,0,13,8,50000,0,50000
'Simulation 159',1,5,0,0,0.2,1977,1944,0,0,27,6,50000,0,50000
'Simulation 160',1,5,0,0,0.2,1973,1933,0,0,31,9,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.2,2001.95,1970.75,0.0,0.0,23.1,8.1,50000.0,0.0,50000.0
'Simulation 161',1,5,0,0,0.5,4963,3275,0,0,1661,27,50000,0,50000
'Simulation 162',1,5,0,0,0.5,5087,3200,0,0,1858,29,50000,0,50000
'Simulation 163',1,5,0,0,0.5,4998,3357,0,0,1617,24,50000,0,50000
'Simulation 164',1,5,0,0,0.5,4960,3545,0,0,1384,31,50000,0,50000
'Simulation 165',1,5,0,0,0.5,4961,3162,0,0,1764,35,50000,0,50000
'Simulation 166',1,5,0,0,0.5,5034,3030,0,0,1969,35,50000,0,50000
'Simulation 167',1,5,0,0,0.5,5055,3195,0,0,1827,33,50000,0,50000
'Simulation 168',1,5,0,0,0.5,5078,3166,0,0,1882,30,50000,0,50000
'Simulation 169',1,5,0,0,0.5,4925,3068,0,0,1822,35,50000,0,50000
'Simulation 170',1,5,0,0,0.5,4971,3027,0,0,1911,33,50000,0,50000
'Simulation 171',1,5,0,0,0.5,4981,3339,0,0,1617,25,50000,0,50000
'Simulation 172',1,5,0,0,0.5,4981,3441,0,0,1519,21,50000,0,50000
'Simulation 173',1,5,0,0,0.5,4927,3255,0,0,1644,28,50000,0,50000
'Simulation 174',1,5,0,0,0.5,4995,3067,0,0,1905,23,50000,0,50000
'Simulation 175',1,5,0,0,0.5,5047,3075,0,0,1941,31,50000,0,50000
'Simulation 176',1,5,0,0,0.5,4963,3045,0,0,1884,34,50000,0,50000
'Simulation 177',1,5,0,0,0.5,5049,3094,0,0,1920,35,50000,0,50000
'Simulation 178',1,5,0,0,0.5,5015,3126,0,0,1864,25,50000,0,50000
'Simulation 179',1,5,0,0,0.5,4971,3135,0,0,1812,24,50000,0,50000
'Simulation 180',1,5,0,0,0.5,5023,3091,0,0,1894,38,50000,0,50000
'AveragedSim',1,5.0,0.0,0.0,0.5,4999.2,3184.65,0.0,0.0,1784.75,29.8,50000.0,0.0,50000.0
'Simulation 181',1,6,0,0,0.15,1554,1550,0,0,0,4,60000,0,60000
'Simulation 182',1,6,0,0,0.15,1509,1502,0,0,0,7,60000,0,60000
'Simulation 183',1,6,0,0,0.15,1479,1471,0,0,0,8,60000,0,60000
'Simulation 184',1,6,0,0,0.15,1529,1522,0,0,2,5,60000,0,60000
'Simulation 185',1,6,0,0,0.15,1494,1489,0,0,0,5,60000,0,60000
'Simulation 186',1,6,0,0,0.15,1535,1530,0,0,1,4,60000,0,60000
'Simulation 187',1,6,0,0,0.15,1488,1476,0,0,0,12,60000,0,60000
'Simulation 188',1,6,0,0,0.15,1498,1489,0,0,1,8,60000,0,60000
'Simulation 189',1,6,0,0,0.15,1488,1476,0,0,0,12,60000,0,60000
'Simulation 190',1,6,0,0,0.15,1482,1475,0,0,0,7,60000,0,60000
'Simulation 191',1,6,0,0,0.15,1465,1461,0,0,0,4,60000,0,60000
'Simulation 192',1,6,0,0,0.15,1526,1522,0,0,0,4,60000,0,60000
'Simulation 193',1,6,0,0,0.15,1496,1492,0,0,0,4,60000,0,60000
'Simulation 194',1,6,0,0,0.15,1464,1463,0,0,0,1,60000,0,60000
'Simulation 195',1,6,0,0,0.15,1476,1468,0,0,0,8,60000,0,60000
'Simulation 196',1,6,0,0,0.15,1474,1471,0,0,0,3,60000,0,60000
'Simulation 197',1,6,0,0,0.15,1473,1469,0,0,0,4,60000,0,60000
'Simulation 198',1,6,0,0,0.15,1500,1495,0,0,0,5,60000,0,60000
'Simulation 199',1,6,0,0,0.15,1509,1502,0,0,0,7,60000,0,60000
'Simulation 200',1,6,0,0,0.15,1506,1499,0,0,1,6,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.15,1497.25,1491.1,0.0,0.0,0.25,5.9,60000.0,0.0,60000.0
'Simulation 201',1,6,0,0,0.2,1980,1973,0,0,3,4,60000,0,60000
'Simulation 202',1,6,0,0,0.2,1985,1972,0,0,1,12,60000,0,60000
'Simulation 203',1,6,0,0,0.2,2026,2018,0,0,3,5,60000,0,60000
'Simulation 204',1,6,0,0,0.2,2022,2012,0,0,6,4,60000,0,60000
'Simulation 205',1,6,0,0,0.2,1978,1972,0,0,2,4,60000,0,60000
'Simulation 206',1,6,0,0,0.2,2087,2077,0,0,4,6,60000,0,60000
'Simulation 207',1,6,0,0,0.2,1985,1977,0,0,2,6,60000,0,60000
'Simulation 208',1,6,0,0,0.2,1984,1980,0,0,1,3,60000,0,60000
'Simulation 209',1,6,0,0,0.2,1893,1885,0,0,1,7,60000,0,60000
'Simulation 210',1,6,0,0,0.2,1990,1981,0,0,2,7,60000,0,60000
'Simulation 211',1,6,0,0,0.2,1973,1965,0,0,1,7,60000,0,60000
'Simulation 212',1,6,0,0,0.2,2025,2012,0,0,5,8,60000,0,60000
'Simulation 213',1,6,0,0,0.2,1958,1948,0,0,3,7,60000,0,60000
'Simulation 214',1,6,0,0,0.2,1988,1980,0,0,3,5,60000,0,60000
'Simulation 215',1,6,0,0,0.2,2062,2046,0,0,11,5,60000,0,60000
'Simulation 216',1,6,0,0,0.2,1939,1931,0,0,3,5,60000,0,60000
'Simulation 217',1,6,0,0,0.2,2012,2002,0,0,3,7,60000,0,60000
'Simulation 218',1,6,0,0,0.2,2099,2088,0,0,6,5,60000,0,60000
'Simulation 219',1,6,0,0,0.2,2013,2003,0,0,7,3,60000,0,60000
'Simulation 220',1,6,0,0,0.2,1992,1982,0,0,2,8,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.2,1999.55,1990.2,0.0,0.0,3.45,5.9,60000.0,0.0,60000.0
'Simulation 221',1,6,0,0,0.5,5026,3879,0,0,1126,21,60000,0,60000
'Simulation 222',1,6,0,0,0.5,4906,3665,0,0,1214,27,60000,0,60000
'Simulation 223',1,6,0,0,0.5,5020,3614,0,0,1374,32,60000,0,60000
'Simulation 224',1,6,0,0,0.5,5020,3795,0,0,1188,37,60000,0,60000
'Simulation 225',1,6,0,0,0.5,5009,3508,0,0,1478,23,60000,0,60000
'Simulation 226',1,6,0,0,0.5,5071,3822,0,0,1220,29,60000,0,60000
'Simulation 227',1,6,0,0,0.5,4973,3761,0,0,1184,28,60000,0,60000
'Simulation 228',1,6,0,0,0.5,4967,3663,0,0,1273,31,60000,0,60000
'Simulation 229',1,6,0,0,0.5,5008,3803,0,0,1182,23,60000,0,60000
'Simulation 230',1,6,0,0,0.5,4948,3569,0,0,1349,30,60000,0,60000
'Simulation 231',1,6,0,0,0.5,5043,3764,0,0,1252,27,60000,0,60000
'Simulation 232',1,6,0,0,0.5,4975,3807,0,0,1146,22,60000,0,60000
'Simulation 233',1,6,0,0,0.5,4955,3710,0,0,1215,30,60000,0,60000
'Simulation 234',1,6,0,0,0.5,4959,3508,0,0,1421,30,60000,0,60000
'Simulation 235',1,6,0,0,0.5,4964,3618,0,0,1313,33,60000,0,60000
'Simulation 236',1,6,0,0,0.5,5020,3858,0,0,1140,22,60000,0,60000
'Simulation 237',1,6,0,0,0.5,4939,3697,0,0,1226,16,60000,0,60000
'Simulation 238',1,6,0,0,0.5,5015,3575,0,0,1402,38,60000,0,60000
'Simulation 239',1,6,0,0,0.5,4967,3683,0,0,1247,37,60000,0,60000
'Simulation 240',1,6,0,0,0.5,4905,3638,0,0,1240,27,60000,0,60000
'AveragedSim',1,6.0,0.0,0.0,0.5,4984.5,3696.85,0.0,0.0,1259.5,28.15,60000.0,0.0,60000.0
'Simulation 241',2,3,0,0,0.15,1515,711,0,0,786,18,30000,0,30000
'Simulation 242',2,3,0,0,0.15,1528,721,0,0,787,20,30000,0,30000
'Simulation 243',2,3,0,0,0.15,1468,720,0,0,738,10,30000,0,30000
'Simulation 244',2,3,0,0,0.15,1510,640,0,0,859,11,30000,0,30000
'Simulation 245',2,3,0,0,0.15,1518,729,0,0,765,24,30000,0,30000
'Simulation 246',2,3,0,0,0.15,1457,696,0,0,747,14,30000,0,30000
'Simulation 247',2,3,0,0,0.15,1551,638,0,0,901,12,30000,0,30000
'Simulation 248',2,3,0,0,0.15,1541,700,0,0,827,14,30000,0,30000
'Simulation 249',2,3,0,0,0.15,1506,661,0,0,825,20,30000,0,30000
'Simulation 250',2,3,0,0,0.15,1471,675,0,0,784,12,30000,0,30000
'Simulation 251',2,3,0,0,0.15,1480,735,0,0,737,8,30000,0,30000
'Simulation 252',2,3,0,0,0.15,1461,722,0,0,724,15,30000,0,30000
'Simulation 253',2,3,0,0,0.15,1496,778,0,0,701,17,30000,0,30000
'Simulation 254',2,3,0,0,0.15,1454,681,0,0,752,21,30000,0,30000
'Simulation 255',2,3,0,0,0.15,1458,716,0,0,727,15,30000,0,30000
'Simulation 256',2,3,0,0,0.15,1517,772,0,0,728,17,30000,0,30000
'Simulation 257',2,3,0,0,0.15,1486,706,0,0,763,17,30000,0,30000
'Simulation 258',2,3,0,0,0.15,1472,667,0,0,789,16,30000,0,30000
'Simulation 259',2,3,0,0,0.15,1509,612,0,0,882,15,30000,0,30000
'Simulation 260',2,3,0,0,0.15,1454,771,0,0,662,21,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.15,1492.6,702.55,0.0,0.0,774.2,15.85,30000.0,0.0,30000.0
'Simulation 261',2,3,0,0,0.2,2013,525,0,0,1469,19,30000,0,30000
'Simulation 262',2,3,0,0,0.2,2003,516,0,0,1469,18,30000,0,30000
'Simulation 263',2,3,0,0,0.2,1928,577,0,0,1333,18,30000,0,30000
'Simulation 264',2,3,0,0,0.2,1966,555,0,0,1383,28,30000,0,30000
'Simulation 265',2,3,0,0,0.2,1970,583,0,0,1369,18,30000,0,30000
'Simulation 266',2,3,0,0,0.2,2019,551,0,0,1447,21,30000,0,30000
'Simulation 267',2,3,0,0,0.2,1980,584,0,0,1375,21,30000,0,30000
'Simulation 268',2,3,0,0,0.2,2087,476,0,0,1596,15,30000,0,30000
'Simulation 269',2,3,0,0,0.2,2011,531,0,0,1452,28,30000,0,30000
'Simulation 270',2,3,0,0,0.2,2122,499,0,0,1593,30,30000,0,30000
'Simulation 271',2,3,0,0,0.2,1981,500,0,0,1461,20,30000,0,30000
'Simulation 272',2,3,0,0,0.2,2038,493,0,0,1517,28,30000,0,30000
'Simulation 273',2,3,0,0,0.2,2004,515,0,0,1467,22,30000,0,30000
'Simulation 274',2,3,0,0,0.2,1941,570,0,0,1348,23,30000,0,30000
'Simulation 275',2,3,0,0,0.2,2064,514,0,0,1523,27,30000,0,30000
'Simulation 276',2,3,0,0,0.2,2069,517,0,0,1531,21,30000,0,30000
'Simulation 277',2,3,0,0,0.2,2040,556,0,0,1463,21,30000,0,30000
'Simulation 278',2,3,0,0,0.2,2063,532,0,0,1510,21,30000,0,30000
'Simulation 279',2,3,0,0,0.2,1966,529,0,0,1415,22,30000,0,30000
'Simulation 280',2,3,0,0,0.2,2030,524,0,0,1487,19,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.2,2014.75,532.35,0.0,0.0,1460.4,22.0,30000.0,0.0,30000.0
'Simulation 281',2,3,0,0,0.5,4981,239,0,0,4693,49,30000,0,30000
'Simulation 282',2,3,0,0,0.5,4991,232,0,0,4718,41,30000,0,30000
'Simulation 283',2,3,0,0,0.5,4929,249,0,0,4627,53,30000,0,30000
'Simulation 284',2,3,0,0,0.5,5018,205,0,0,4746,67,30000,0,30000
'Simulation 285',2,3,0,0,0.5,4989,253,0,0,4678,58,30000,0,30000
'Simulation 286',2,3,0,0,0.5,5038,247,0,0,4736,55,30000,0,30000
'Simulation 287',2,3,0,0,0.5,4905,231,0,0,4611,63,30000,0,30000
'Simulation 288',2,3,0,0,0.5,5026,216,0,0,4759,51,30000,0,30000
'Simulation 289',2,3,0,0,0.5,5010,292,0,0,4658,60,30000,0,30000
'Simulation 290',2,3,0,0,0.5,5028,230,0,0,4739,59,30000,0,30000
'Simulation 291',2,3,0,0,0.5,5040,239,0,0,4746,55,30000,0,30000
'Simulation 292',2,3,0,0,0.5,5027,246,0,0,4727,54,30000,0,30000
'Simulation 293',2,3,0,0,0.5,4891,261,0,0,4584,46,30000,0,30000
'Simulation 294',2,3,0,0,0.5,5085,197,0,0,4834,54,30000,0,30000
'Simulation 295',2,3,0,0,0.5,4990,207,0,0,4734,49,30000,0,30000
'Simulation 296',2,3,0,0,0.5,5025,191,0,0,4782,52,30000,0,30000
'Simulation 297',2,3,0,0,0.5,4989,247,0,0,4685,57,30000,0,30000
'Simulation 298',2,3,0,0,0.5,4994,220,0,0,4722,52,30000,0,30000
'Simulation 299',2,3,0,0,0.5,5037,233,0,0,4759,45,30000,0,30000
'Simulation 300',2,3,0,0,0.5,5064,258,0,0,4752,54,30000,0,30000
'AveragedSim',2,3.0,0.0,0.0,0.5,5002.85,234.65,0.0,0.0,4714.5,53.7,30000.0,0.0,30000.0
'Simulation 301',2,4,0,0,0.15,1497,1297,0,0,190,10,40000,0,40000
'Simulation 302',2,4,0,0,0.15,1531,1300,0,0,213,18,40000,0,40000
