'Simulation','Policy','n_Public_Ambulance','n_Private_Ambulance','n_Car','PatientProbability','Patients_Created','Public_Ambulance_Saved','Private_Ambulance_Saved','Car_Saved','Dead','Alive','Public_Ambulance_Cost','Private_Ambulance_Cost','Total_Cost'
'Simulation 252',2,4,0,0,0.51,5046,385,0,0,4601,60,40000,0,40000
'Simulation 253',2,4,0,0,0.51,5100,371,0,0,4671,58,40000,0,40000
'Simulation 254',2,4,0,0,0.51,5015,363,0,0,4598,54,40000,0,40000
'Simulation 255',2,4,0,0,0.51,5116,417,0,0,4644,55,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.51,5074.4,379.2,0.0,0.0,4637.6,57.6,40000.0,0.0,40000.0
'Simulation 256',2,4,0,0,0.52,5220,387,0,0,4772,61,40000,0,40000
'Simulation 257',2,4,0,0,0.52,5116,341,0,0,4723,52,40000,0,40000
'Simulation 258',2,4,0,0,0.52,5229,298,0,0,4881,50,40000,0,40000
'Simulation 259',2,4,0,0,0.52,5213,310,0,0,4844,59,40000,0,40000
'Simulation 260',2,4,0,0,0.52,5188,353,0,0,4774,61,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.52,5193.2,337.8,0.0,0.0,4798.8,56.6,40000.0,0.0,40000.0
'Simulation 261',2,4,0,0,0.53,5269,353,0,0,4864,52,40000,0,40000
'Simulation 262',2,4,0,0,0.53,5369,327,0,0,4972,70,40000,0,40000
'Simulation 263',2,4,0,0,0.53,5370,304,0,0,5003,63,40000,0,40000
'Simulation 264',2,4,0,0,0.53,5380,393,0,0,4925,62,40000,0,40000
'Simulation 265',2,4,0,0,0.53,5373,378,0,0,4929,66,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.53,5352.2,351.0,0.0,0.0,4938.6,62.6,40000.0,0.0,40000.0
'Simulation 266',2,4,0,0,0.54,5380,346,0,0,4981,53,40000,0,40000
'Simulation 267',2,4,0,0,0.54,5439,369,0,0,5010,60,40000,0,40000
'Simulation 268',2,4,0,0,0.54,5389,364,0,0,4965,60,40000,0,40000
'Simulation 269',2,4,0,0,0.54,5375,368,0,0,4957,50,40000,0,40000
'Simulation 270',2,4,0,0,0.54,5433,347,0,0,5025,61,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.54,5403.2,358.8,0.0,0.0,4987.6,56.8,40000.0,0.0,40000.0
'Simulation 271',2,4,0,0,0.55,5517,348,0,0,5122,47,40000,0,40000
'Simulation 272',2,4,0,0,0.55,5424,385,0,0,4982,57,40000,0,40000
'Simulation 273',2,4,0,0,0.55,5542,322,0,0,5169,51,40000,0,40000
'Simulation 274',2,4,0,0,0.55,5505,271,0,0,5172,62,40000,0,40000
'Simulation 275',2,4,0,0,0.55,5484,377,0,0,5046,61,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.55,5494.4,340.6,0.0,0.0,5098.2,55.6,40000.0,0.0,40000.0
'Simulation 276',2,4,0,0,0.56,5605,360,0,0,5189,56,40000,0,40000
'Simulation 277',2,4,0,0,0.56,5635,280,0,0,5291,64,40000,0,40000
'Simulation 278',2,4,0,0,0.56,5508,355,0,0,5094,59,40000,0,40000
'Simulation 279',2,4,0,0,0.56,5616,368,0,0,5186,62,40000,0,40000
'Simulation 280',2,4,0,0,0.56,5639,341,0,0,5235,63,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.56,5600.6,340.8,0.0,0.0,5199.0,60.8,40000.0,0.0,40000.0
'Simulation 281',2,4,0,0,0.57,5721,327,0,0,5321,73,40000,0,40000
'Simulation 282',2,4,0,0,0.57,5688,338,0,0,5288,62,40000,0,40000
'Simulation 283',2,4,0,0,0.57,5746,339,0,0,5350,57,40000,0,40000
'Simulation 284',2,4,0,0,0.57,5613,344,0,0,5201,68,40000,0,40000
'Simulation 285',2,4,0,0,0.57,5702,303,0,0,5331,68,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.57,5694.0,330.2,0.0,0.0,5298.2,65.6,40000.0,0.0,40000.0
'Simulation 286',2,4,0,0,0.58,5807,332,0,0,5396,79,40000,0,40000
'Simulation 287',2,4,0,0,0.58,5847,357,0,0,5432,58,40000,0,40000
'Simulation 288',2,4,0,0,0.58,5856,355,0,0,5440,61,40000,0,40000
'Simulation 289',2,4,0,0,0.58,5797,280,0,0,5461,56,40000,0,40000
'Simulation 290',2,4,0,0,0.58,5754,314,0,0,5378,62,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.58,5812.2,327.6,0.0,0.0,5421.4,63.2,40000.0,0.0,40000.0
'Simulation 291',2,4,0,0,0.59,5977,351,0,0,5561,65,40000,0,40000
'Simulation 292',2,4,0,0,0.59,5910,319,0,0,5529,62,40000,0,40000
'Simulation 293',2,4,0,0,0.59,5945,312,0,0,5573,60,40000,0,40000
'Simulation 294',2,4,0,0,0.59,5902,262,0,0,5571,69,40000,0,40000
'Simulation 295',2,4,0,0,0.59,5883,371,0,0,5446,66,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.59,5923.4,323.0,0.0,0.0,5536.0,64.4,40000.0,0.0,40000.0
'Simulation 296',2,4,0,0,0.6,6023,375,0,0,5592,56,40000,0,40000
'Simulation 297',2,4,0,0,0.6,5882,390,0,0,5428,64,40000,0,40000
'Simulation 298',2,4,0,0,0.6,6009,314,0,0,5634,61,40000,0,40000
'Simulation 299',2,4,0,0,0.6,5963,341,0,0,5558,64,40000,0,40000
'Simulation 300',2,4,0,0,0.6,6019,356,0,0,5603,60,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.6,5979.2,355.2,0.0,0.0,5563.0,61.0,40000.0,0.0,40000.0
'Simulation 301',2,4,0,0,0.61,6033,315,0,0,5656,62,40000,0,40000
'Simulation 302',2,4,0,0,0.61,6075,296,0,0,5723,56,40000,0,40000
'Simulation 303',2,4,0,0,0.61,6173,326,0,0,5781,66,40000,0,40000
'Simulation 304',2,4,0,0,0.61,6071,303,0,0,5700,68,40000,0,40000
'Simulation 305',2,4,0,0,0.61,6077,343,0,0,5671,63,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.61,6085.8,316.6,0.0,0.0,5706.2,63.0,40000.0,0.0,40000.0
'Simulation 306',2,4,0,0,0.62,6162,333,0,0,5765,64,40000,0,40000
'Simulation 307',2,4,0,0,0.62,6204,338,0,0,5799,67,40000,0,40000
'Simulation 308',2,4,0,0,0.62,6269,296,0,0,5900,73,40000,0,40000
'Simulation 309',2,4,0,0,0.62,6248,282,0,0,5902,64,40000,0,40000
'Simulation 310',2,4,0,0,0.62,6174,312,0,0,5803,59,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.62,6211.4,312.2,0.0,0.0,5833.8,65.4,40000.0,0.0,40000.0
'Simulation 311',2,4,0,0,0.63,6216,265,0,0,5892,59,40000,0,40000
'Simulation 312',2,4,0,0,0.63,6299,324,0,0,5902,73,40000,0,40000
'Simulation 313',2,4,0,0,0.63,6352,313,0,0,5962,77,40000,0,40000
'Simulation 314',2,4,0,0,0.63,6372,273,0,0,6039,60,40000,0,40000
'Simulation 315',2,4,0,0,0.63,6235,307,0,0,5853,75,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.63,6294.8,296.4,0.0,0.0,5929.6,68.8,40000.0,0.0,40000.0
'Simulation 316',2,4,0,0,0.64,6370,313,0,0,5976,81,40000,0,40000
'Simulation 317',2,4,0,0,0.64,6355,285,0,0,6005,65,40000,0,40000
'Simulation 318',2,4,0,0,0.64,6405,263,0,0,6068,74,40000,0,40000
'Simulation 319',2,4,0,0,0.64,6382,287,0,0,6029,66,40000,0,40000
'Simulation 320',2,4,0,0,0.64,6402,307,0,0,6027,68,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.64,6382.8,291.0,0.0,0.0,6021.0,70.8,40000.0,0.0,40000.0
'Simulation 321',2,4,0,0,0.65,6459,331,0,0,6057,71,40000,0,40000
'Simulation 322',2,4,0,0,0.65,6418,356,0,0,5995,67,40000,0,40000
'Simulation 323',2,4,0,0,0.65,6539,304,0,0,6164,71,40000,0,40000
'Simulation 324',2,4,0,0,0.65,6511,250,0,0,6190,71,40000,0,40000
'Simulation 325',2,4,0,0,0.65,6482,318,0,0,6095,69,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.65,6481.8,311.8,0.0,0.0,6100.2,69.8,40000.0,0.0,40000.0
'Simulation 326',2,4,0,0,0.66,6694,319,0,0,6300,75,40000,0,40000
'Simulation 327',2,4,0,0,0.66,6618,332,0,0,6214,72,40000,0,40000
'Simulation 328',2,4,0,0,0.66,6582,316,0,0,6193,73,40000,0,40000
'Simulation 329',2,4,0,0,0.66,6652,350,0,0,6232,70,40000,0,40000
'Simulation 330',2,4,0,0,0.66,6657,311,0,0,6275,71,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.66,6640.6,325.6,0.0,0.0,6242.8,72.2,40000.0,0.0,40000.0
'Simulation 331',2,4,0,0,0.67,6686,323,0,0,6300,63,40000,0,40000
'Simulation 332',2,4,0,0,0.67,6652,293,0,0,6290,69,40000,0,40000
'Simulation 333',2,4,0,0,0.67,6686,298,0,0,6308,80,40000,0,40000
'Simulation 334',2,4,0,0,0.67,6683,313,0,0,6300,70,40000,0,40000
'Simulation 335',2,4,0,0,0.67,6705,259,0,0,6373,73,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.67,6682.4,297.2,0.0,0.0,6314.2,71.0,40000.0,0.0,40000.0
'Simulation 336',2,4,0,0,0.68,6777,277,0,0,6423,77,40000,0,40000
'Simulation 337',2,4,0,0,0.68,6812,293,0,0,6445,74,40000,0,40000
'Simulation 338',2,4,0,0,0.68,6861,293,0,0,6499,69,40000,0,40000
'Simulation 339',2,4,0,0,0.68,6780,293,0,0,6417,70,40000,0,40000
'Simulation 340',2,4,0,0,0.68,6870,277,0,0,6523,70,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.68,6820.0,286.6,0.0,0.0,6461.4,72.0,40000.0,0.0,40000.0
'Simulation 341',2,4,0,0,0.69,6933,321,0,0,6528,84,40000,0,40000
'Simulation 342',2,4,0,0,0.69,6969,315,0,0,6580,74,40000,0,40000
'Simulation 343',2,4,0,0,0.69,6871,283,0,0,6521,67,40000,0,40000
'Simulation 344',2,4,0,0,0.69,6929,316,0,0,6530,83,40000,0,40000
'Simulation 345',2,4,0,0,0.69,6875,316,0,0,6488,71,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.69,6915.4,310.2,0.0,0.0,6529.4,75.8,40000.0,0.0,40000.0
'Simulation 346',2,4,0,0,0.7,6965,251,0,0,6639,75,40000,0,40000
'Simulation 347',2,4,0,0,0.7,6987,295,0,0,6615,77,40000,0,40000
'Simulation 348',2,4,0,0,0.7,6915,297,0,0,6545,73,40000,0,40000
'Simulation 349',2,4,0,0,0.7,7047,273,0,0,6699,75,40000,0,40000
'Simulation 350',2,4,0,0,0.7,7016,271,0,0,6672,73,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.7,6986.0,277.4,0.0,0.0,6634.0,74.6,40000.0,0.0,40000.0
'Simulation 351',2,4,0,0,0.71,7090,279,0,0,6731,80,40000,0,40000
'Simulation 352',2,4,0,0,0.71,6993,253,0,0,6665,75,40000,0,40000
'Simulation 353',2,4,0,0,0.71,7025,311,0,0,6634,80,40000,0,40000
'Simulation 354',2,4,0,0,0.71,7127,310,0,0,6739,78,40000,0,40000
'Simulation 355',2,4,0,0,0.71,7079,241,0,0,6765,73,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.71,7062.8,278.8,0.0,0.0,6706.8,77.2,40000.0,0.0,40000.0
'Simulation 356',2,4,0,0,0.72,7225,264,0,0,6879,82,40000,0,40000
'Simulation 357',2,4,0,0,0.72,7239,262,0,0,6905,72,40000,0,40000
'Simulation 358',2,4,0,0,0.72,7184,295,0,0,6806,83,40000,0,40000
'Simulation 359',2,4,0,0,0.72,7150,244,0,0,6823,83,40000,0,40000
'Simulation 360',2,4,0,0,0.72,7196,275,0,0,6838,83,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.72,7198.8,268.0,0.0,0.0,6850.2,80.6,40000.0,0.0,40000.0
'Simulation 361',2,4,0,0,0.73,7205,288,0,0,6840,77,40000,0,40000
'Simulation 362',2,4,0,0,0.73,7283,283,0,0,6920,80,40000,0,40000
'Simulation 363',2,4,0,0,0.73,7369,277,0,0,7006,86,40000,0,40000
'Simulation 364',2,4,0,0,0.73,7243,278,0,0,6883,82,40000,0,40000
'Simulation 365',2,4,0,0,0.73,7321,236,0,0,7005,80,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.73,7284.2,272.4,0.0,0.0,6930.8,81.0,40000.0,0.0,40000.0
'Simulation 366',2,4,0,0,0.74,7438,291,0,0,7071,76,40000,0,40000
'Simulation 367',2,4,0,0,0.74,7426,323,0,0,7025,78,40000,0,40000
'Simulation 368',2,4,0,0,0.74,7390,249,0,0,7068,73,40000,0,40000
'Simulation 369',2,4,0,0,0.74,7382,304,0,0,6993,85,40000,0,40000
'Simulation 370',2,4,0,0,0.74,7419,298,0,0,7032,89,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.74,7411.0,293.0,0.0,0.0,7037.8,80.2,40000.0,0.0,40000.0
'Simulation 371',2,4,0,0,0.75,7541,256,0,0,7203,82,40000,0,40000
'Simulation 372',2,4,0,0,0.75,7568,275,0,0,7207,86,40000,0,40000
'Simulation 373',2,4,0,0,0.75,7553,282,0,0,7188,83,40000,0,40000
'Simulation 374',2,4,0,0,0.75,7549,273,0,0,7200,76,40000,0,40000
'Simulation 375',2,4,0,0,0.75,7387,245,0,0,7062,80,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.75,7519.6,266.2,0.0,0.0,7172.0,81.4,40000.0,0.0,40000.0
'Simulation 376',2,4,0,0,0.76,7595,266,0,0,7246,83,40000,0,40000
'Simulation 377',2,4,0,0,0.76,7619,312,0,0,7227,80,40000,0,40000
'Simulation 378',2,4,0,0,0.76,7611,287,0,0,7236,88,40000,0,40000
'Simulation 379',2,4,0,0,0.76,7654,273,0,0,7295,86,40000,0,40000
'Simulation 380',2,4,0,0,0.76,7591,259,0,0,7242,90,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.76,7614.0,279.4,0.0,0.0,7249.2,85.4,40000.0,0.0,40000.0
'Simulation 381',2,4,0,0,0.77,7752,289,0,0,7379,84,40000,0,40000
'Simulation 382',2,4,0,0,0.77,7728,263,0,0,7372,93,40000,0,40000
'Simulation 383',2,4,0,0,0.77,7707,241,0,0,7387,79,40000,0,40000
'Simulation 384',2,4,0,0,0.77,7756,307,0,0,7364,85,40000,0,40000
'Simulation 385',2,4,0,0,0.77,7744,264,0,0,7392,88,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.77,7737.4,272.8,0.0,0.0,7378.8,85.8,40000.0,0.0,40000.0
'Simulation 386',2,4,0,0,0.78,7791,261,0,0,7446,84,40000,0,40000
'Simulation 387',2,4,0,0,0.78,7784,276,0,0,7426,82,40000,0,40000
'Simulation 388',2,4,0,0,0.78,7797,253,0,0,7453,91,40000,0,40000
'Simulation 389',2,4,0,0,0.78,7747,292,0,0,7373,82,40000,0,40000
'Simulation 390',2,4,0,0,0.78,7801,272,0,0,7451,78,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.78,7784.0,270.8,0.0,0.0,7429.8,83.4,40000.0,0.0,40000.0
'Simulation 391',2,4,0,0,0.79,7922,264,0,0,7573,85,40000,0,40000
'Simulation 392',2,4,0,0,0.79,7850,287,0,0,7479,84,40000,0,40000
'Simulation 393',2,4,0,0,0.79,7882,263,0,0,7537,82,40000,0,40000
'Simulation 394',2,4,0,0,0.79,7874,247,0,0,7542,85,40000,0,40000
'Simulation 395',2,4,0,0,0.79,7902,253,0,0,7554,95,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.79,7886.0,262.8,0.0,0.0,7537.0,86.2,40000.0,0.0,40000.0
'Simulation 396',2,4,0,0,0.8,8000,267,0,0,7649,84,40000,0,40000
'Simulation 397',2,4,0,0,0.8,7987,253,0,0,7647,87,40000,0,40000
'Simulation 398',2,4,0,0,0.8,7966,270,0,0,7611,85,40000,0,40000
'Simulation 399',2,4,0,0,0.8,7932,316,0,0,7524,92,40000,0,40000
'Simulation 400',2,4,0,0,0.8,7981,253,0,0,7637,91,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.8,7973.2,271.8,0.0,0.0,7613.6,87.8,40000.0,0.0,40000.0
'Simulation 401',2,4,0,0,0.81,8069,278,0,0,7706,85,40000,0,40000
'Simulation 402',2,4,0,0,0.81,8122,260,0,0,7778,84,40000,0,40000
'Simulation 403',2,4,0,0,0.81,8019,196,0,0,7728,95,40000,0,40000
'Simulation 404',2,4,0,0,0.81,8089,285,0,0,7718,86,40000,0,40000
'Simulation 405',2,4,0,0,0.81,8092,276,0,0,7723,93,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.81,8078.2,259.0,0.0,0.0,7730.6,88.6,40000.0,0.0,40000.0
'Simulation 406',2,4,0,0,0.82,8280,300,0,0,7894,86,40000,0,40000
'Simulation 407',2,4,0,0,0.82,8202,240,0,0,7874,88,40000,0,40000
'Simulation 408',2,4,0,0,0.82,8137,253,0,0,7808,76,40000,0,40000
'Simulation 409',2,4,0,0,0.82,8199,275,0,0,7836,88,40000,0,40000
'Simulation 410',2,4,0,0,0.82,8229,234,0,0,7903,92,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.82,8209.4,260.4,0.0,0.0,7863.0,86.0,40000.0,0.0,40000.0
'Simulation 411',2,4,0,0,0.83,8287,248,0,0,7950,89,40000,0,40000
'Simulation 412',2,4,0,0,0.83,8287,255,0,0,7945,87,40000,0,40000
'Simulation 413',2,4,0,0,0.83,8311,219,0,0,7996,96,40000,0,40000
'Simulation 414',2,4,0,0,0.83,8249,192,0,0,7964,93,40000,0,40000
'Simulation 415',2,4,0,0,0.83,8312,305,0,0,7918,89,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.83,8289.2,243.8,0.0,0.0,7954.6,90.8,40000.0,0.0,40000.0
'Simulation 416',2,4,0,0,0.84,8363,225,0,0,8054,84,40000,0,40000
'Simulation 417',2,4,0,0,0.84,8386,237,0,0,8055,94,40000,0,40000
'Simulation 418',2,4,0,0,0.84,8449,268,0,0,8088,93,40000,0,40000
'Simulation 419',2,4,0,0,0.84,8371,247,0,0,8033,91,40000,0,40000
'Simulation 420',2,4,0,0,0.84,8397,299,0,0,8007,91,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.84,8393.2,255.2,0.0,0.0,8047.4,90.6,40000.0,0.0,40000.0
'Simulation 421',2,4,0,0,0.85,8543,268,0,0,8176,99,40000,0,40000
'Simulation 422',2,4,0,0,0.85,8460,235,0,0,8135,90,40000,0,40000
'Simulation 423',2,4,0,0,0.85,8446,236,0,0,8125,85,40000,0,40000
'Simulation 424',2,4,0,0,0.85,8511,291,0,0,8126,94,40000,0,40000
'Simulation 425',2,4,0,0,0.85,8518,286,0,0,8138,94,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.85,8495.6,263.2,0.0,0.0,8140.0,92.4,40000.0,0.0,40000.0
'Simulation 426',2,4,0,0,0.86,8636,269,0,0,8271,96,40000,0,40000
'Simulation 427',2,4,0,0,0.86,8685,259,0,0,8326,100,40000,0,40000
'Simulation 428',2,4,0,0,0.86,8616,211,0,0,8320,85,40000,0,40000
'Simulation 429',2,4,0,0,0.86,8564,243,0,0,8226,95,40000,0,40000
'Simulation 430',2,4,0,0,0.86,8560,241,0,0,8222,97,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.86,8612.2,244.6,0.0,0.0,8273.0,94.6,40000.0,0.0,40000.0
'Simulation 431',2,4,0,0,0.87,8713,244,0,0,8369,100,40000,0,40000
'Simulation 432',2,4,0,0,0.87,8708,215,0,0,8395,98,40000,0,40000
'Simulation 433',2,4,0,0,0.87,8707,208,0,0,8406,93,40000,0,40000
'Simulation 434',2,4,0,0,0.87,8721,277,0,0,8344,100,40000,0,40000
'Simulation 435',2,4,0,0,0.87,8661,232,0,0,8333,96,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.87,8702.0,235.2,0.0,0.0,8369.4,97.4,40000.0,0.0,40000.0
'Simulation 436',2,4,0,0,0.88,8748,255,0,0,8406,87,40000,0,40000
'Simulation 437',2,4,0,0,0.88,8816,280,0,0,8442,94,40000,0,40000
'Simulation 438',2,4,0,0,0.88,8757,300,0,0,8373,84,40000,0,40000
'Simulation 439',2,4,0,0,0.88,8786,269,0,0,8417,100,40000,0,40000
'Simulation 440',2,4,0,0,0.88,8822,225,0,0,8499,98,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.88,8785.8,265.8,0.0,0.0,8427.4,92.6,40000.0,0.0,40000.0
'Simulation 441',2,4,0,0,0.89,8853,227,0,0,8529,97,40000,0,40000
'Simulation 442',2,4,0,0,0.89,8882,240,0,0,8540,102,40000,0,40000
'Simulation 443',2,4,0,0,0.89,8894,245,0,0,8551,98,40000,0,40000
'Simulation 444',2,4,0,0,0.89,8878,251,0,0,8529,98,40000,0,40000
'Simulation 445',2,4,0,0,0.89,8826,277,0,0,8453,96,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.89,8866.6,248.0,0.0,0.0,8520.4,98.2,40000.0,0.0,40000.0
'Simulation 446',2,4,0,0,0.9,8960,206,0,0,8657,97,40000,0,40000
'Simulation 447',2,4,0,0,0.9,8983,267,0,0,8617,99,40000,0,40000
'Simulation 448',2,4,0,0,0.9,8954,240,0,0,8616,98,40000,0,40000
'Simulation 449',2,4,0,0,0.9,8993,209,0,0,8684,100,40000,0,40000
'Simulation 450',2,4,0,0,0.9,8987,230,0,0,8658,99,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.9,8975.4,230.4,0.0,0.0,8646.4,98.6,40000.0,0.0,40000.0
'Simulation 451',2,4,0,0,0.91,9084,251,0,0,8734,99,40000,0,40000
'Simulation 452',2,4,0,0,0.91,9124,216,0,0,8804,104,40000,0,40000
'Simulation 453',2,4,0,0,0.91,9114,244,0,0,8770,100,40000,0,40000
'Simulation 454',2,4,0,0,0.91,9127,266,0,0,8757,104,40000,0,40000
'Simulation 455',2,4,0,0,0.91,9039,202,0,0,8741,96,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.91,9097.6,235.8,0.0,0.0,8761.2,100.6,40000.0,0.0,40000.0
'Simulation 456',2,4,0,0,0.92,9137,219,0,0,8817,101,40000,0,40000
'Simulation 457',2,4,0,0,0.92,9204,254,0,0,8854,96,40000,0,40000
'Simulation 458',2,4,0,0,0.92,9234,213,0,0,8922,99,40000,0,40000
'Simulation 459',2,4,0,0,0.92,9169,233,0,0,8830,106,40000,0,40000
'Simulation 460',2,4,0,0,0.92,9225,224,0,0,8907,94,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.92,9193.8,228.6,0.0,0.0,8866.0,99.2,40000.0,0.0,40000.0
'Simulation 461',2,4,0,0,0.93,9309,258,0,0,8943,108,40000,0,40000
'Simulation 462',2,4,0,0,0.93,9294,231,0,0,8969,94,40000,0,40000
'Simulation 463',2,4,0,0,0.93,9337,241,0,0,8995,101,40000,0,40000
'Simulation 464',2,4,0,0,0.93,9323,244,0,0,8978,101,40000,0,40000
'Simulation 465',2,4,0,0,0.93,9316,247,0,0,8963,106,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.93,9315.8,244.2,0.0,0.0,8969.6,102.0,40000.0,0.0,40000.0
'Simulation 466',2,4,0,0,0.94,9383,240,0,0,9043,100,40000,0,40000
'Simulation 467',2,4,0,0,0.94,9420,169,0,0,9147,104,40000,0,40000
'Simulation 468',2,4,0,0,0.94,9422,188,0,0,9134,100,40000,0,40000
'Simulation 469',2,4,0,0,0.94,9401,191,0,0,9107,103,40000,0,40000
'Simulation 470',2,4,0,0,0.94,9418,289,0,0,9031,98,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.94,9408.8,215.4,0.0,0.0,9092.4,101.0,40000.0,0.0,40000.0
'Simulation 471',2,4,0,0,0.95,9487,228,0,0,9155,104,40000,0,40000
'Simulation 472',2,4,0,0,0.95,9500,196,0,0,9204,100,40000,0,40000
'Simulation 473',2,4,0,0,0.95,9525,270,0,0,9148,107,40000,0,40000
'Simulation 474',2,4,0,0,0.95,9499,204,0,0,9191,104,40000,0,40000
'Simulation 475',2,4,0,0,0.95,9475,255,0,0,9117,103,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.95,9497.2,230.6,0.0,0.0,9163.0,103.6,40000.0,0.0,40000.0
'Simulation 476',2,4,0,0,0.96,9618,253,0,0,9267,98,40000,0,40000
'Simulation 477',2,4,0,0,0.96,9618,224,0,0,9294,100,40000,0,40000
'Simulation 478',2,4,0,0,0.96,9610,264,0,0,9243,103,40000,0,40000
'Simulation 479',2,4,0,0,0.96,9603,210,0,0,9284,109,40000,0,40000
'Simulation 480',2,4,0,0,0.96,9609,200,0,0,9305,104,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.96,9611.6,230.2,0.0,0.0,9278.6,102.8,40000.0,0.0,40000.0
'Simulation 481',2,4,0,0,0.97,9722,244,0,0,9373,105,40000,0,40000
'Simulation 482',2,4,0,0,0.97,9720,231,0,0,9383,106,40000,0,40000
'Simulation 483',2,4,0,0,0.97,9721,223,0,0,9395,103,40000,0,40000
'Simulation 484',2,4,0,0,0.97,9683,256,0,0,9320,107,40000,0,40000
'Simulation 485',2,4,0,0,0.97,9684,178,0,0,9410,96,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.97,9706.0,226.4,0.0,0.0,9376.2,103.4,40000.0,0.0,40000.0
'Simulation 486',2,4,0,0,0.98,9788,257,0,0,9425,106,40000,0,40000
'Simulation 487',2,4,0,0,0.98,9800,192,0,0,9498,110,40000,0,40000
'Simulation 488',2,4,0,0,0.98,9792,237,0,0,9447,108,40000,0,40000
'Simulation 489',2,4,0,0,0.98,9764,192,0,0,9470,102,40000,0,40000
'Simulation 490',2,4,0,0,0.98,9804,181,0,0,9515,108,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.98,9789.6,211.8,0.0,0.0,9471.0,106.8,40000.0,0.0,40000.0
'Simulation 491',2,4,0,0,0.99,9916,219,0,0,9589,108,40000,0,40000
'Simulation 492',2,4,0,0,0.99,9906,252,0,0,9541,113,40000,0,40000
'Simulation 493',2,4,0,0,0.99,9906,259,0,0,9541,106,40000,0,40000
'Simulation 494',2,4,0,0,0.99,9890,225,0,0,9557,108,40000,0,40000
'Simulation 495',2,4,0,0,0.99,9896,211,0,0,9579,106,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,0.99,9902.8,233.2,0.0,0.0,9561.4,108.2,40000.0,0.0,40000.0
'Simulation 496',2,4,0,0,1.0,10000,180,0,0,9709,111,40000,0,40000
'Simulation 497',2,4,0,0,1.0,10000,202,0,0,9687,111,40000,0,40000
'Simulation 498',2,4,0,0,1.0,10000,230,0,0,9661,109,40000,0,40000
'Simulation 499',2,4,0,0,1.0,10000,222,0,0,9670,108,40000,0,40000
'Simulation 500',2,4,0,0,1.0,10000,247,0,0,9643,110,40000,0,40000
'AveragedSim',2,4.0,0.0,0.0,1.0,10000.0,216.2,0.0,0.0,9674.0,109.8,40000.0,0.0,40000.0
